,crag,sector,name,grade_fra,Country
618,hillwood,dungeon,seek first the kingdom,6a+/6b,Australia
619,hillwood,dungeon,waiting for breakfast,5a+,Australia
620,hillwood,wailing wall,hung on a tree,7a+,Australia
621,hillwood,wailing wall,wailing wall,6b+,Australia
622,hillwood,wailing wall,warm up ww,6b/+,Australia
623,james bond,main wall,dr no,6b/+,Australia
624,kalbarri,promenade,bustin down the door,7b+/7c,Australia
625,kalbarri,promenade,fuck the law,7b,Australia
626,kalbarri,promenade,glass slipper,7c+/8a,Australia
627,kalbarri,promenade,heavy petting,7a+,Australia
628,kalbarri,promenade,homophobia,7c+,Australia
629,kalbarri,promenade,intimacy,7c,Australia
630,kalbarri,promenade,its a boy,7a+/7b,Australia
631,kalbarri,promenade,law is fucked,7a+,Australia
632,kalbarri,promenade,look at the bears,7b+,Australia
633,kalbarri,promenade,love muscle,7b,Australia
634,kalbarri,promenade,root canal,7b+,Australia
635,kalbarri,promenade,she magic,7b+,Australia
636,kalbarri,promenade,super funky,7b,Australia
637,kangaroo point,left side,love hurts,6c/+,Australia
638,kangaroo point,right side,wages of fear,7a+,Australia
639,kangaroo point,right wall,honed and buffed,7a+,Australia
640,kangaroo point,right wall,pink berets,6b+/6c,Australia
641,lobster cave,main cave,roast lobster,6b+/6c,Australia
642,moonarie,great wall,dry land,6c/+,Australia
643,moonarie,great wall,hypertension,7a+,Australia
644,moonarie,great wall,languish in anguish,7b,Australia
645,mt alexandra,first cave,biafra,7b/+,Australia
646,mt alexandra,first cave,galvanise,6a+,Australia
647,mt alexandra,first cave,hermanos de la denitente,7a,Australia
648,mt alexandra,first cave,jello,6b/+,Australia
649,mt alexandra,first cave,progress comes to shitsville,6c+,Australia
650,mt alexandra,first cave,top hat,7b+,Australia
651,mt alexandra,main cave,controlled hysteria,7b,Australia
652,mt alexandra,main cave,diagonal du fou,7a,Australia
653,mt beerwah,organ pipes,beerwah bolt route p,7b+/7c,Australia
654,mt brown,paradiso,aquaphobia,6c/+,Australia
655,mt brown,paradiso,captain jack,8a+,Australia
656,mt brown,paradiso,captain napalm,7b,Australia
657,mt brown,paradiso,expendable youth,7c,Australia
658,mt brown,paradiso,high noon,5c,Australia
659,mt brown,paradiso,hit and run,7b,Australia
660,mt brown,paradiso,offender of the faith,7a+,Australia
661,mt brown,paradiso,retrograde amnesia,7b+,Australia
662,mt brown,paradiso,shock wave,6b+,Australia
663,mt brown,paradiso,southern exposure,7b/+,Australia
664,mt brown,paradiso,sponge bob,6c,Australia
665,mt brown,paradiso,sultan of sweat,7b,Australia
666,mt brown,paradiso,super charger,7a,Australia
667,mt brown,paradiso,thunderbirds are go,7a+,Australia
668,mt buffalo,cathedral,sultan,6a/+,Australia
669,mt coolum,cave,beer boobs and jerky,7a+,Australia
670,mt coolum,cave,call of duty,7c+,Australia
671,mt coolum,cave,caught by the fuzz,7b/+,Australia
672,mt coolum,cave,crazy horny,7b,Australia
673,mt coolum,cave,has it got a chevy motor,7a/+,Australia
674,mt coolum,cave,hung like a fruit bat,7b,Australia
675,mt coolum,cave,screaming insanity,7b+,Australia
676,mt coolum,cave,separation anxiety,7c+,Australia
677,mt coolum,cave,spoonman,7c+,Australia
678,mt coolum,cave,weapon of choice,7c/+,Australia
679,mt coolum,cave,wholly calamity,7b+,Australia
680,mt coolum,cave,yoink,7a+,Australia
681,mt coree,hollywood,bombs away pretzel boy,7a,Australia
682,mt coree,hollywood,born to fade,6c/+,Australia
683,mt coree,hollywood,brokenwood cricket pitch,7b,Australia
684,mt coree,hollywood,th monkey,7b,Australia
685,mt piddington,blue mountains,toucan cafe,6b,Australia
686,mt tibrogargan,slider,blowing bubbles,5b,Australia
687,mt tibrogargan,slider,chain reaction,7c,Australia
688,mt tibrogargan,slider,doctor pinochio,7a+,Australia
689,mt tibrogargan,slider,even monsters can be people,7a+,Australia
690,mt tibrogargan,slider,final piece,7b,Australia
691,mt tibrogargan,slider,gepetto,7b,Australia
692,mt tibrogargan,slider,horse,5a,Australia
693,mt tibrogargan,slider,howler vf,7a+/7b,Australia
694,mt tibrogargan,slider,hybrid vigour,7c,Australia
695,mt tibrogargan,slider,madder,7b/+,Australia
696,mt tibrogargan,slider,monkey magic,7a,Australia
697,mt tibrogargan,slider,most monstrous monster,6b/+,Australia
698,mt tibrogargan,slider,overseer,6b+,Australia
699,mt tibrogargan,slider,pigsy,6b+,Australia
700,mt tibrogargan,slider,procrastinator,6c/+,Australia
701,mt tibrogargan,slider,procrastiwailer,7b+,Australia
702,mt tibrogargan,slider,slider,6c+,Australia
703,mt tibrogargan,slider,something about sandy,6a,Australia
704,mt tibrogargan,slider,squealer,7a,Australia
705,mt tibrogargan,slider,such a nice monster,5,Australia
706,mt tibrogargan,slider,tripitaka,7a,Australia
707,mt tibrogargan,slider,vampire master,7a/+,Australia
708,mt tibrogargan,slider,wailer,7b,Australia
709,mt tibrogargan,slider,wowler,7b,Australia
710,new york,west side,outsider,7a,Australia
711,norton summit,cave,anzac highway,7a+,Australia
712,norton summit,cave,dudley in the gym,7b/+,Australia
713,norton summit,cave,peregrine rhv,6c/+,Australia
714,norton summit,cave,tim in the gym,7b+,Australia
715,norton summit,hole,come out fightin,8b,Australia
716,norton summit,hole,diplomacy,7b+/7c,Australia
717,norton summit,hole,dr strike extension,8a/+,Australia
718,norton summit,hole,passport to international smoking pleasure,7c/+,Australia
719,norton summit,hole,scartrek,7c,Australia
720,norton summit,hole,strike circus ext,8a/+,Australia
721,norton summit,hole,stugang willich extension,7c+,Australia
722,norton summit,hole,wormhole search,8b+/8c,Australia
723,nowra,grotto,alien space monsters,6a+,Australia
724,nowra,grotto,avocado queens of death,7a,Australia
725,nowra,grotto,backdraft,6a/+,Australia
726,nowra,grotto,bedtime teddy,6b+,Australia
727,nowra,grotto,belgian tourists,7a+,Australia
728,nowra,grotto,bondage and discipline,7a,Australia
729,nowra,grotto,coneheads  barbituates,7c+,Australia
730,nowra,grotto,depleted gonad circumference,6,Australia
731,nowra,grotto,evil e,7c/+,Australia
732,nowra,grotto,frogstomp,6c+,Australia
733,nowra,grotto,funky gripster,7c,Australia
734,nowra,grotto,girls in the hood,7a+,Australia
735,nowra,grotto,going the tonk with zena,7b,Australia
736,nowra,grotto,how much can a koala bear,7a+,Australia
737,nowra,grotto,jester,6a,Australia
738,nowra,grotto,larch,5c+,Australia
739,nowra,grotto,lipstick,7b,Australia
740,nowra,grotto,sheriff of nothing,7a+,Australia
741,nowra,grotto,snowman,7a/+,Australia
742,nowra,grotto,spinning blades lhv,7a,Australia
743,nowra,grotto,spinning blades of steel,6a+/6b,Australia
744,nowra,grotto,squeeze my cheese,6b+,Australia
745,nowra,grotto,swallow the moon,7a+/7b,Australia
746,nowra,grotto,throbbing pole,6b,Australia
747,nowra,grotto,violent flemm,6c/+,Australia
748,nowra,grotto,word on a wing,6b+/6c,Australia
749,nowra,grotto,zimbabalooba,7a+,Australia
750,nowra,rosies,aloha paradise,8b,Australia
751,nowra,rosies,beefmeister,8b+/8c,Australia
752,nowra,rosies,casual sex in a cineplex,7a+,Australia
753,nowra,rosies,chip buttie,6c/+,Australia
754,nowra,rosies,coming at ya pundhai,8a+/8b,Australia
755,nowra,rosies,fist full of steel,6b+,Australia
756,nowra,rosies,frosty,8a+,Australia
757,nowra,rosies,games burger,7b,Australia
758,nowra,rosies,luscious hooters,7b+/7c,Australia
759,nowra,rosies,maco,8b/+,Australia
760,nowra,rosies,mega mac,7b,Australia
761,nowra,rosies,shaker fries,7b,Australia
762,nowra,rosies,slut whipping,7b+,Australia
763,nowra,rosies,supersize me,7b+,Australia
764,nowra,south central,aint no sunshine,7c+/8a,Australia
765,nowra,south central,black flag,8a+,Australia
766,nowra,south central,brown badge,7c/+,Australia
767,nowra,south central,burping burgers,6a/+,Australia
768,nowra,south central,comin at ya hyper,7c/+,Australia
769,nowra,south central,crenshaw boulevard,8b+,Australia
770,nowra,south central,crime is art,7a/+,Australia
771,nowra,south central,dickman and throbbin,7b,Australia
772,nowra,south central,dungeon master,8b/+,Australia
773,nowra,south central,hunted child,6c+,Australia
774,nowra,south central,itchy quims,6b+/6c,Australia
775,nowra,south central,maintain the rage,7c/+,Australia
776,nowra,south central,mega death,7b+,Australia
777,nowra,south central,physical graffiti,8b/+,Australia
778,nowra,south central,plastic exploding inevitable,8a,Australia
779,nowra,south central,poo with me,7a+/7b,Australia
780,nowra,south central,public domain,7c+,Australia
781,nowra,south central,red baron,7b+/7c,Australia
782,nowra,south central,scum,7b/+,Australia
783,nowra,south central,sex machine,7b+/7c,Australia
784,nowra,south central,silver hands,6a/+,Australia
785,nowra,south central,sperm bitches,8b+,Australia
786,nowra,south central,strike,7a,Australia
787,nowra,south central,there goes the neighbourhood,7a+,Australia
788,nowra,thompsons point,a day at the beach,6b+,Australia
789,nowra,thompsons point,a very nice sausage,7b+/7c,Australia
790,nowra,thompsons point,alex the kidd,6b/+,Australia
791,nowra,thompsons point,animal crackers,6c/+,Australia
792,nowra,thompsons point,baby just dont bite it,7c+,Australia
793,nowra,thompsons point,beavis,6b,Australia
794,nowra,thompsons point,beef cake,7c,Australia
795,nowra,thompsons point,betty blue,7a+,Australia
796,nowra,thompsons point,big dreams,5a,Australia
797,nowra,thompsons point,birdsville track,6b,Australia
798,nowra,thompsons point,black beddy,7a/+,Australia
799,nowra,thompsons point,bombtrack,6,Australia
800,nowra,thompsons point,broken and barbed,6b,Australia
801,nowra,thompsons point,bumzek,6b+,Australia
802,nowra,thompsons point,butt head,5b+,Australia
803,nowra,thompsons point,butterfly wall direct,7a+/7b,Australia
804,nowra,thompsons point,butts of beef,7b/+,Australia
805,nowra,thompsons point,caught in the act,7b+/7c,Australia
806,nowra,thompsons point,chuck steak,7b+,Australia
807,nowra,thompsons point,concrete petunias,7c+/8a,Australia
808,nowra,thompsons point,cowboy junkies,7b/+,Australia
809,nowra,thompsons point,dances with sheep,6a+,Australia
810,nowra,thompsons point,diddy kong direct start,6a,Australia
811,nowra,thompsons point,diprotodon,6b+,Australia
812,nowra,thompsons point,electro rooter,6c/+,Australia
813,nowra,thompsons point,enter sandman,7a+,Australia
814,nowra,thompsons point,everything but the wasp,5a+,Australia
815,nowra,thompsons point,exfoliator,5c+,Australia
816,nowra,thompsons point,fattergram,7a,Australia
817,nowra,thompsons point,freak magnet,6c,Australia
818,nowra,thompsons point,geronimo,6a/+,Australia
819,nowra,thompsons point,gina hardface,6a,Australia
820,nowra,thompsons point,gun barrel highway,6a/+,Australia
821,nowra,thompsons point,hang on,5c,Australia
822,nowra,thompsons point,hard knee,6,Australia
823,nowra,thompsons point,helensburgh homo,7a+,Australia
824,nowra,thompsons point,hide the salami,7a+,Australia
825,nowra,thompsons point,hyperactive child,7b,Australia
826,nowra,thompsons point,inflatey katey,7b+,Australia
827,nowra,thompsons point,itsablue,6a+,Australia
828,nowra,thompsons point,je baise ma fraigne,6b/+,Australia
829,nowra,thompsons point,jurassic pump,7b+,Australia
830,nowra,thompsons point,kicking dogs balls,5b+,Australia
831,nowra,thompsons point,killer boas,6c/+,Australia
832,nowra,thompsons point,layoff,6b,Australia
833,nowra,thompsons point,lick the pig,6c/+,Australia
834,nowra,thompsons point,little big horn,5a+,Australia
835,nowra,thompsons point,lost weekends,7b/+,Australia
836,nowra,thompsons point,love bug,7c,Australia
837,nowra,thompsons point,lucifer,5,Australia
838,nowra,thompsons point,mad hatter,5c,Australia
839,nowra,thompsons point,meaty mesmo,6c/+,Australia
840,nowra,thompsons point,money or the box,6a/+,Australia
841,nowra,thompsons point,mosquito slap,6b+,Australia
842,nowra,thompsons point,murdoch the horsef,6c/+,Australia
843,nowra,thompsons point,muscle hustler,7b/+,Australia
844,nowra,thompsons point,narcosis,8a+/8b,Australia
845,nowra,thompsons point,nimby,7a,Australia
846,nowra,thompsons point,orca,6a,Australia
847,nowra,thompsons point,other white meat,6c,Australia
848,nowra,thompsons point,pale yellow underwear,7a+,Australia
849,nowra,thompsons point,petes two bob,5a,Australia
850,nowra,thompsons point,petit miam,5a+,Australia
851,nowra,thompsons point,potato junkies,7a+/7b,Australia
852,nowra,thompsons point,pulling on porcelain,7a/+,Australia
853,nowra,thompsons point,puppy,5a+,Australia
854,nowra,thompsons point,rabbit trap,7b/+,Australia
855,nowra,thompsons point,red skin,6c+/7a,Australia
856,nowra,thompsons point,renovators dream,6c/+,Australia
857,nowra,thompsons point,samurai pizza catz,6,Australia
858,nowra,thompsons point,santas little helper,5a,Australia
859,nowra,thompsons point,sexy is the word,8b/+,Australia
860,nowra,thompsons point,shifting sands,6b+,Australia
861,nowra,thompsons point,shy romantic,6b+/6c,Australia
862,nowra,thompsons point,sidetrack,6b,Australia
863,nowra,thompsons point,skin to skin,8a/+,Australia
864,nowra,thompsons point,slip slop slap,8a/+,Australia
865,nowra,thompsons point,sloth,5b,Australia
866,nowra,thompsons point,spank the donkey,7a+,Australia
867,nowra,thompsons point,speed boat wankers,7a,Australia
868,nowra,thompsons point,still life with chalkbag,7a+,Australia
869,nowra,thompsons point,stolen property,7a+,Australia
870,nowra,thompsons point,stone roses,7b+/7c,Australia
871,nowra,thompsons point,three bloody roofs,6b,Australia
872,nowra,thompsons point,tickled pink,7b,Australia
873,nowra,thompsons point,tinman,6b+/6c,Australia
874,nowra,thompsons point,top one thommo,7c,Australia
875,nowra,thompsons point,touchwood,6b/+,Australia
876,nowra,thompsons point,tour of duty,6a,Australia
877,nowra,thompsons point,up the alley,6b+,Australia
878,nowra,thompsons point,vague flake,6c,Australia
879,nowra,thompsons point,vanderholics,6,Australia
880,nowra,thompsons point,vehicle of hate,7c+,Australia
881,nowra,thompsons point,very nice piece of cake,7b,Australia
882,nowra,thompsons point,we do ok,7a+/7b,Australia
883,nowra,thompsons point,white trash,7c/+,Australia
884,nowra,thompsons point,woderwick,5c,Australia
885,nowra,thompsons point,world according to garf,6b,Australia
886,nowra,thompsons point,young dumb and full of cum,7b,Australia
887,point perpendicular,windjammer wall,icebird,6a/+,Australia
888,point perpendicular,windjammer wall,turning of the tide,6c+/7a,Australia
889,point perpendicular,windjammer wall,walk the plank,7a+,Australia
890,pulpit,back wall,beautiful thing,7c+,Australia
891,pulpit,back wall,brothers grimm,6a+/6b,Australia
892,pulpit,back wall,countdown,7b+,Australia
893,pulpit,back wall,orange slice,7a+,Australia
894,pulpit,back wall,rumplestiltskin pt,6b+,Australia
895,pulpit,back wall,two hours sleep,7b,Australia
896,ruined castle,grampians,first crusade pitch,6c+,Australia
897,sun deck,grampians,catwoman,6a+/6b,Australia
898,sun deck,grampians,poison ivy,6b/+,Australia
899,van diemans lands,grampians,dope man,6,Australia
900,bayleys,roadside,broken promise,6a+/6b,New Zealand
901,bayleys rd,river wall,attack of the killer oven gloves,5,New Zealand
902,bayleys rd,river wall,azure pe,5a,New Zealand
903,bayleys rd,river wall,unknown route,5c,New Zealand
904,bayleys rd,roadside,unknown climb,6a+/6b,New Zealand
905,britten crags,alcove,disco logic,6c/+,New Zealand
906,britten crags,alcove,great white wombat hunt,7b+/7c,New Zealand
907,britten crags,alcove,liposuction,7a/+,New Zealand
908,britten crags,alcove,mt pleasant butcher,7a+/7b,New Zealand
909,britten crags,alcove,u haul,6b+,New Zealand
910,britten crags,alcove,wave of mutilation,6c+,New Zealand
911,britten crags,alcove,what mad pursuit,7a+,New Zealand
912,britten crags,tiger wall,american dream,6c+/7a,New Zealand
913,britten crags,tiger wall,big lebowski,6,New Zealand
914,britten crags,tiger wall,cats cradle,6b+/6c,New Zealand
915,britten crags,tiger wall,playing with the big boys,7b+/7c,New Zealand
916,britten crags,tiger wall,southern exposure,7a+/7b,New Zealand
917,britten crags,tiger wall,speights race,6c+,New Zealand
918,britten crags,tiger wall,where angels fear to tread,7a+,New Zealand
919,castle rock,lower tier,ground up ethics,5b,New Zealand
920,cave,cave,attack mode,8a/+,New Zealand
921,cave,cave,bogus machismo,8a/+,New Zealand
922,cave,cave,gorilla grip,7c,New Zealand
923,cave,cave,let there be bolts,7c+,New Zealand
924,cave,cave,she devil,7c+,New Zealand
925,cave,cave,super glue,7b/+,New Zealand
926,cave,cave,urge,7b+/7c,New Zealand
927,cave,left side,gorilla grip,7c/+,New Zealand
928,cleddau valley,chasm,bus t milford,7b+/7c,New Zealand
929,cleddau valley,chasm,buster gonad,7b+,New Zealand
930,cleddau valley,chasm,contact neurosis,8a,New Zealand
931,cleddau valley,chasm,day tripper,7a+,New Zealand
932,cleddau valley,chasm,groove armada,7a/+,New Zealand
933,cleddau valley,chasm,insane automatism,8a+,New Zealand
934,cleddau valley,chasm,one way ticket,7a+,New Zealand
935,cleddau valley,chasm,proximity infatuation,6b+/6c,New Zealand
936,cleddau valley,chasm,roaming warrior,7a+,New Zealand
937,cleddau valley,little babylon,bish bosh bash extension,7c/+,New Zealand
938,cleddau valley,little babylon,bish bosh bash p,7a+/7b,New Zealand
939,cleddau valley,little babylon,blood meridian,8b+/8c,New Zealand
940,cleddau valley,little babylon,colossus,8c/+,New Zealand
941,cleddau valley,little babylon,crystal method,7c/+,New Zealand
942,cleddau valley,little babylon,cyrus the great,8b,New Zealand
943,cleddau valley,little babylon,euphrates,8a/+,New Zealand
944,cleddau valley,little babylon,fly my pretties,7b/+,New Zealand
945,cleddau valley,little babylon,fuel,8a/+,New Zealand
946,cleddau valley,little babylon,giving tree extension,8b+,New Zealand
947,cleddau valley,little babylon,groper p,6b,New Zealand
948,cleddau valley,little babylon,hellboy,7c+,New Zealand
949,cleddau valley,little babylon,hercules,8a+,New Zealand
950,cleddau valley,little babylon,hey zeus,8a/+,New Zealand
951,cleddau valley,little babylon,international turkey patrol,7b/+,New Zealand
952,cleddau valley,little babylon,jugular,7b/+,New Zealand
953,cleddau valley,little babylon,moses,7c/+,New Zealand
954,cleddau valley,little babylon,multitude,6b+,New Zealand
955,cleddau valley,little babylon,no country for old men,8a/+,New Zealand
956,cleddau valley,little babylon,obvious weakness p,5b,New Zealand
957,cleddau valley,little babylon,piopiotahi,7b+,New Zealand
958,cleddau valley,little babylon,project aqua,7a+,New Zealand
959,cleddau valley,little babylon,prowess,8a+/8b,New Zealand
960,cleddau valley,little babylon,psi p,6b+/6c,New Zealand
961,cleddau valley,little babylon,red bull,7b+,New Zealand
962,cleddau valley,little babylon,requiem,8b,New Zealand
963,cleddau valley,little babylon,rua tahi extension,7b,New Zealand
964,cleddau valley,little babylon,rua tahi p,7a+,New Zealand
965,cleddau valley,little babylon,solitude,7a+/7b,New Zealand
966,cleddau valley,little babylon,tantalus,7c+/8a,New Zealand
967,cleddau valley,little babylon,traverse of the titans,7c,New Zealand
968,cleddau valley,little babylon,tufa dub,7a/+,New Zealand
969,cleddau valley,little babylon,twotogo p,6b/+,New Zealand
970,cleddau valley,little babylon,xerxes,8b,New Zealand
971,cledday valley,little babylon,jesus built my hotrod,7c+,New Zealand
972,creese wall,paynes ford,fearless vampire killers,6b,New Zealand
973,froggatt edge,animal biscuit valley,bring your daughter to the slaughter,5c+,New Zealand
974,froggatt edge,animal biscuit valley,brontosaurus theory,7a+,New Zealand
975,froggatt edge,animal biscuit valley,dweezil logic,7a+,New Zealand
976,froggatt edge,animal biscuit valley,genie,7a+,New Zealand
977,froggatt edge,animal biscuit valley,gnomealised,6c+/7a,New Zealand
978,froggatt edge,animal biscuit valley,hardon,7a/+,New Zealand
979,froggatt edge,animal biscuit valley,louder,7c+,New Zealand
980,froggatt edge,animal biscuit valley,lunatic,7a/+,New Zealand
981,froggatt edge,animal biscuit valley,minor threat,8a/+,New Zealand
982,froggatt edge,animal biscuit valley,mr daddy long legs,6c/+,New Zealand
983,froggatt edge,animal biscuit valley,opel,7a,New Zealand
984,froggatt edge,animal biscuit valley,spurt,7a+,New Zealand
985,froggatt edge,animal biscuit valley,supertwitch,5c,New Zealand
986,froggatt edge,animal biscuit valley,swell,7a,New Zealand
987,froggatt edge,animal biscuit valley,to  in,7b,New Zealand
988,froggatt edge,animal biscuit valley,zahnay battles the fishwife,7b+,New Zealand
989,froggatt edge,animal biscuit valley,zoomers,6a+/6b,New Zealand
990,froggatt edge,cave,dont bother,5c+,New Zealand
991,froggatt edge,main cliff,al fresco,5a+,New Zealand
992,froggatt edge,main cliff,automatic dour,7c/+,New Zealand
993,froggatt edge,main cliff,be happy,6a/+,New Zealand
994,froggatt edge,main cliff,bete noire,7a/+,New Zealand
995,froggatt edge,main cliff,bonne anne,5a+,New Zealand
996,froggatt edge,main cliff,built to last,8a+/8b,New Zealand
997,froggatt edge,main cliff,burn,7c+,New Zealand
998,froggatt edge,main cliff,climatic extension,6a,New Zealand
999,froggatt edge,main cliff,direct action,7b+,New Zealand
1000,froggatt edge,main cliff,going ballistic,7c+,New Zealand
1001,froggatt edge,main cliff,gomjabbar,6a+/6b,New Zealand
1002,froggatt edge,main cliff,hold on to your face,7b+,New Zealand
1003,froggatt edge,main cliff,jolly green giant,7a+,New Zealand
1004,froggatt edge,main cliff,lanky,7b+/7c,New Zealand
1005,froggatt edge,main cliff,last night of the poms,5b,New Zealand
1006,froggatt edge,main cliff,monsterpiece theatre,6b,New Zealand
1007,froggatt edge,main cliff,one mans meat,5,New Zealand
1008,froggatt edge,main cliff,powder queen,5c,New Zealand
1009,froggatt edge,main cliff,roadweary,5c+,New Zealand
1010,froggatt edge,main cliff,safe playing,6a,New Zealand
1011,froggatt edge,main cliff,serife,5a+,New Zealand
1012,froggatt edge,main cliff,shining bright despite the plight,8b/+,New Zealand
1013,froggatt edge,main cliff,terror incognito,5c+,New Zealand
1014,froggatt edge,main cliff,thunderblaster,5b,New Zealand
1015,froggatt edge,main cliff,total energy,6a,New Zealand
1016,froggatt edge,main cliff,tulsa time,6a,New Zealand
1017,froggatt edge,main cliff,vroom vroom mentality,7b+/7c,New Zealand
1018,froggatt edge,main cliff,white christmas,5a+,New Zealand
1019,hanging rock,black wall,lichen bandit,6a/+,New Zealand
1020,hanging rock,white wall,nothing too serious,6a+/6b,New Zealand
1021,hanging rock,white wall,sunset strip,6a/+,New Zealand
1022,kawakawa bay,point,high hopes,5a,New Zealand
1023,kawakawa bay,point,highway child,6b+,New Zealand
1024,long beach,cave,bowels of mercy,6a/+,New Zealand
1025,long beach,cave,flaky cadburys,5b+,New Zealand
1026,long beach,cave,magnet,6b/+,New Zealand
1027,long beach,cave,zymer,6c/+,New Zealand
1028,long beach,main wall,burning sky,6a,New Zealand
1029,mangaokewa,upper tier,jaws,7b,New Zealand
1030,mapoutahi,main wall,dirty sanchez,6c/+,New Zealand
1031,mapoutahi,main wall,hell hath no fury,6,New Zealand
1032,mt eden quarry,long side,bandersnatch,6,New Zealand
1033,mt eden quarry,long side,banshee,6c/+,New Zealand
1034,mt eden quarry,long side,biggles flies west,6b,New Zealand
1035,mt eden quarry,long side,biggles sucks a kumara,6c/+,New Zealand
1036,mt eden quarry,long side,bopgun,7a+,New Zealand
1037,mt eden quarry,long side,brain damage,6a+/6b,New Zealand
1038,mt eden quarry,long side,chasing after charlie,7a+,New Zealand
1039,mt eden quarry,long side,cliff smiths corner,5a+,New Zealand
1040,mt eden quarry,long side,darlymples groove,5b+,New Zealand
1041,mt eden quarry,long side,deffuts,5c+,New Zealand
1042,mt eden quarry,long side,dekcuf,7a+,New Zealand
1043,mt eden quarry,long side,desolation angel,7a+,New Zealand
1044,mt eden quarry,long side,gothic groove,6c/+,New Zealand
1045,mt eden quarry,long side,graveyard groove,5b+,New Zealand
1046,mt eden quarry,long side,melquiades,7a+/7b,New Zealand
1047,mt eden quarry,long side,momrath,6a+/6b,New Zealand
1048,mt eden quarry,long side,moral dilemma,5c,New Zealand
1049,mt eden quarry,long side,nutcracker direct,5a+,New Zealand
1050,mt eden quarry,long side,nutcraker,5c,New Zealand
1051,mt eden quarry,long side,playing chicken,5c+,New Zealand
1052,mt eden quarry,long side,principles of lust,6b+/6c,New Zealand
1053,mt eden quarry,long side,raven,7a+,New Zealand
1054,mt eden quarry,long side,revenge of the lawn,6b/+,New Zealand
1055,mt eden quarry,long side,samarcand,6a/+,New Zealand
1056,mt eden quarry,long side,silver airman,5b+,New Zealand
1057,mt eden quarry,long side,silver surfer,7b+,New Zealand
1058,mt eden quarry,long side,sneakeasy,7a,New Zealand
1059,mt eden quarry,long side,soliloquy,5c+,New Zealand
1060,mt eden quarry,long side,spanish moon,7a+,New Zealand
1061,mt eden quarry,long side,wild gravity,7b,New Zealand
1062,mt eden quarry,short side,boggart,6,New Zealand
1063,mt eden quarry,short side,cheating boots,5a+,New Zealand
1064,mt eden quarry,short side,dong,5b+,New Zealand
1065,mt eden quarry,short side,green machine,5c,New Zealand
1066,mt eden quarry,short side,jacaranda,5a,New Zealand
1067,mt eden quarry,short side,magic boots,5,New Zealand
1068,mt eden quarry,short side,plagal grind,5a+,New Zealand
1069,mt eden quarry,short side,secret crack,5a+,New Zealand
1070,mt eden quarry,short side,svartmoot,5a+,New Zealand
1071,mt eden quarry,short side,treebeard,5a+,New Zealand
1072,mt eden quarry,short side,trilogy,5a+,New Zealand
1073,mt eden quarry,short side,wall of the whining pom,7a/+,New Zealand
1074,mt eden quarry,short side,wellington boots,7a,New Zealand
1075,paynes ford,bo peep slab,flexestentialism,6b+/6c,New Zealand
1076,paynes ford,bo peep slab,red tape,7b,New Zealand
1077,paynes ford,bo peep slab,vexatious litigant,6b+,New Zealand
1078,paynes ford,fortress,bear necessities,6,New Zealand
1079,paynes ford,fortress,beas knees,5b,New Zealand
1080,paynes ford,fortress,lush,6a,New Zealand
1081,paynes ford,fortress,morepork pie,5c+,New Zealand
1082,paynes ford,globe wall,amino max,7b+,New Zealand
1083,paynes ford,globe wall,amino pro,7a+,New Zealand
1084,paynes ford,globe wall,beast within,7b+/7c,New Zealand
1085,paynes ford,globe wall,body nazis,7b/+,New Zealand
1086,paynes ford,globe wall,burly but sensitive,6c/+,New Zealand
1087,paynes ford,globe wall,celluloid heroes,7a+,New Zealand
1088,paynes ford,globe wall,cloudwalker,7c/+,New Zealand
1089,paynes ford,globe wall,creative confusion,7c,New Zealand
1090,paynes ford,globe wall,dancing direct,8a+,New Zealand
1091,paynes ford,globe wall,dancing on a skewer,7c+,New Zealand
1092,paynes ford,globe wall,daves arete,7b,New Zealand
1093,paynes ford,globe wall,dirty harry,6a,New Zealand
1094,paynes ford,globe wall,dutch jugs,7c,New Zealand
1095,paynes ford,globe wall,electricorp production,6c/+,New Zealand
1096,paynes ford,globe wall,electrocution,7c/+,New Zealand
1097,paynes ford,globe wall,fat fight back,6b+/6c,New Zealand
1098,paynes ford,globe wall,feeling lucky punk,7b/+,New Zealand
1099,paynes ford,globe wall,feisty red,5b+,New Zealand
1100,paynes ford,globe wall,feral pakeha,7a,New Zealand
1101,paynes ford,globe wall,fuck the whales,7c+,New Zealand
1102,paynes ford,globe wall,gollum,7a+/7b,New Zealand
1103,paynes ford,globe wall,gravity,7a+/7b,New Zealand
1104,paynes ford,globe wall,high voltage,7a/+,New Zealand
1105,paynes ford,globe wall,killing time,7b/+,New Zealand
1106,paynes ford,globe wall,make my day,7b/+,New Zealand
1107,paynes ford,globe wall,make my grumpy cat dance,6b+,New Zealand
1108,paynes ford,globe wall,monkey master,7c+/8a,New Zealand
1109,paynes ford,globe wall,overkill,7b/+,New Zealand
1110,paynes ford,globe wall,papageno,7c/+,New Zealand
1111,paynes ford,globe wall,positive energy,7a,New Zealand
1112,paynes ford,globe wall,power failure,7a/+,New Zealand
1113,paynes ford,globe wall,power line,7a/+,New Zealand
1114,paynes ford,globe wall,recidivist,6a+/6b,New Zealand
1115,paynes ford,globe wall,red lining to the max,7a,New Zealand
1116,paynes ford,globe wall,send a gorilla,7a,New Zealand
1117,paynes ford,globe wall,slapstick,7a+,New Zealand
