,crag,sector,name,grade_fra,Country
0,montserrat,prohibitivo,diagonal de la x,7a/+,Andorra
1,montserrat,prohibitivo,mehir,7a,Andorra
2,montserrat,prohibitivo,pas de la discordia,7a,Andorra
3,tartareu,bombo suis,tenedor libre,6c,Andorra
4,achleiten,hauptsektor,blutgratsche,7a,Austria
5,achleiten,hauptsektor,direkte,6,Austria
6,achleiten,hauptsektor,dornenriss,6a,Austria
7,achleiten,hauptsektor,falkenriss,7a+,Austria
8,achleiten,hauptsektor,fledermausriss,5a+,Austria
9,achleiten,hauptsektor,kamelbuckel,6b+,Austria
10,achleiten,hauptsektor,powerplay,7b,Austria
11,achleiten,hauptsektor,sandler,5b+,Austria
12,achleiten,hauptsektor,speedy,6a/+,Austria
13,achleiten,hauptsektor,starlet,6c/+,Austria
14,achleiten,hauptwand,thaliastrasse,6b+/6c,Austria
15,achleiten,rosengarten,big mac,7a+/7b,Austria
16,achleiten,rosengarten,burger king,8a/+,Austria
17,achleiten,rosengarten,deppentrail,7a+,Austria
18,achleiten,rosengarten,dozy,6b/+,Austria
19,achleiten,rosengarten,eastend,7c+,Austria
20,achleiten,rosengarten,frauenpower,7b,Austria
21,achleiten,rosengarten,furz,7c/+,Austria
22,achleiten,rosengarten,hakuna matata,7b/+,Austria
23,achleiten,rosengarten,leninakan  sl,7a+,Austria
24,achleiten,rosengarten,leukotherma,8a+/8b,Austria
25,achleiten,rosengarten,merci kat,7c+,Austria
26,achleiten,rosengarten,moritz,6c/+,Austria
27,achleiten,rosengarten,powerplay,7b,Austria
28,achleiten,rosengarten,reine mannersache,8a+/8b,Austria
29,achleiten,rosengarten,rg pfeiler plus sl,7a+/7b,Austria
30,achleiten,rosengarten,surprise,7a,Austria
31,achleiten,rosengarten,totzenhacker,7b/+,Austria
32,achleiten,rosengarten,tschernobyl,6a+,Austria
33,achleiten,rosengarten,via anita,6a+/6b,Austria
34,achleiten,rosengarten,vibrator,7a+/7b,Austria
35,adlitzgraben,monster,hau den lukas,7a/+,Austria
36,adlitzgraben,monster,streetfighter,7c,Austria
37,adlitzgraben,monster,sz fury,6b/+,Austria
38,adlitzgraben,spielplatz,affentanz,6a,Austria
39,adlitzgraben,spielplatz,body encounter,6c+,Austria
40,adlitzgraben,spielplatz,buzz,6c+,Austria
41,adlitzgraben,spielplatz,denk aus ende,6b,Austria
42,adlitzgraben,spielplatz,die  seiten l,6c/+,Austria
43,adlitzgraben,spielplatz,fortes fortuna adiuvat verlangerung,6b/+,Austria
44,adlitzgraben,spielplatz,gmahde wiesn,6b,Austria
45,adlitzgraben,spielplatz,grauzone,6b+/6c,Austria
46,adlitzgraben,spielplatz,grenzblokade,6b+,Austria
47,adlitzgraben,spielplatz,himmel auf erden,6b+/6c,Austria
48,adlitzgraben,spielplatz,immer wenn er pillen nahm,7a+,Austria
49,adlitzgraben,spielplatz,linea,7b+,Austria
50,adlitzgraben,spielplatz,lux line einstiegsvariante,6b/+,Austria
51,adlitzgraben,spielplatz,mimelitt,5c+,Austria
52,adlitzgraben,spielplatz,necrosanct,7b/+,Austria
53,adlitzgraben,spielplatz,per aspera ad astra,6a+,Austria
54,adlitzgraben,spielplatz,pief tartar,6a+/6b,Austria
55,adlitzgraben,spielplatz,reise durch das kuckucksnest,6b,Austria
56,adlitzgraben,spielplatz,rostiger bohrhaken,5c+,Austria
57,adlitzgraben,spielplatz,schuppe ade,6b,Austria
58,adlitzgraben,spielplatz,spielplatz der helden,7a+,Austria
59,adlitzgraben,strassenwand,a lot of work,6c/+,Austria
60,adlitzgraben,strassenwand,alltag in franken,6b+,Austria
61,adlitzgraben,strassenwand,back to work,8a+/8b,Austria
62,adlitzgraben,strassenwand,bloc rockin beats,8a+/8b,Austria
63,adlitzgraben,strassenwand,cheap kong verlangerung,7b/+,Austria
64,adlitzgraben,strassenwand,cheap sunglasses,7c+/8a,Austria
65,adlitzgraben,strassenwand,existenzialminimum verlangerung,7a+,Austria
66,adlitzgraben,strassenwand,frisch geschottert,6b+,Austria
67,adlitzgraben,strassenwand,gozilla,7b,Austria
68,adlitzgraben,strassenwand,hau den lukas,7a+/7b,Austria
69,adlitzgraben,strassenwand,holy shit,7b+,Austria
70,adlitzgraben,strassenwand,king kong verlangerung,7a/+,Austria
71,adlitzgraben,strassenwand,liebling der schwerkraft,6c/+,Austria
72,adlitzgraben,strassenwand,magisches musli,6b,Austria
73,adlitzgraben,strassenwand,mittelsturmer,6b+,Austria
74,adlitzgraben,strassenwand,new geri nation kis gerecse forever,7a+/7b,Austria
75,adlitzgraben,strassenwand,ora et praeserva,7b,Austria
76,adlitzgraben,strassenwand,orkrist,7b+,Austria
77,adlitzgraben,strassenwand,out of work wie sichs gehort,8a/+,Austria
78,adlitzgraben,strassenwand,panem et circenses,7a+/7b,Austria
79,adlitzgraben,strassenwand,rechtsaussen,6a+,Austria
80,adlitzgraben,strassenwand,shuffle town,8a/+,Austria
81,adlitzgraben,strassenwand,streetfighter sd,7c,Austria
82,adlitzgraben,strassenwand,suhgurim,7c+,Austria
83,adlitzgraben,strassenwand,sz fury,6b+,Austria
84,adlitzgraben,strassenwand,wenigstens flugel,8a/+,Austria
85,adlitzgraben,strassenwand,wolken im kaffee,7a/+,Austria
86,adlitzgraben,strassenwand,work pure,6b+/6c,Austria
87,adlitzgraben,strassenwand,working poor,6b/+,Austria
88,adlitzgraben,strassenwand,wustensturm,6b+/6c,Austria
89,aggstein,arena,kreuzspinne,7a,Austria
90,ardetzenberg,links,adrenalin junkie,8a/+,Austria
91,ardetzenberg,rechts,lebenselexier,7c,Austria
92,ardetzenberg,rechts,zerstore dein ego,8a+/8b,Austria
93,arnstein,hauptwand,burgherr,5b+,Austria
94,arnstein,hauptwand,im vollrausch,6,Austria
95,arnstein,hauptwand,linke locher,5b,Austria
96,arnstein,hauptwand,mutzsteig,5a+,Austria
97,arnstein,hauptwand,nichtigkeiten,6a+/6b,Austria
98,arnstein,hauptwand,oh mutz,6,Austria
99,arnstein,hauptwand,triceratops,6,Austria
100,bad fischau,hauptwand,meteora,5b+,Austria
101,bad fischau,linker teil,interjektion,7b+,Austria
102,baden,breite wand,pinkel flink,6a+/6b,Austria
103,baden,breite wand,wassermann,6,Austria
104,badener kletterschule,breite wand,dachrinne,5b,Austria
105,badener kletterschule,breite wand,neue blockrampe,5,Austria
106,badener kletterschule,breite wand,selbstmorderriss,5a+,Austria
107,barmstein,secret garden,aus alt mach neu,6b,Austria
108,barmstein,secret garden,borsensturz,7b,Austria
109,barmstein,secret garden,camouflage,7c/+,Austria
110,barmstein,secret garden,nie mehr krieg,7a,Austria
111,barmstein,secret garden,rambazamba deluxe,7a/+,Austria
112,barmstein,secret garden,taxus baccata,7b+,Austria
113,barmstein,secret garden,wirtschaftskrise,6b+/6c,Austria
114,barmstein,weie wand,lady like,6a+/6b,Austria
115,barmstein,weie wand,sorry,6a+,Austria
116,barmstein,weie wand,warm up,7a,Austria
117,barmstein,weie wand,zwergenaufstand,6c,Austria
118,berglsteiner see,secret garden,alte route,6a+/6b,Austria
119,berglsteiner see,secret garden,babylon,8b,Austria
120,berglsteiner see,zeck,almi,6a+/6b,Austria
121,berglsteiner see,zeck,bergwicht,7b+,Austria
122,berglsteiner see,zeck,glucksgriff,7c,Austria
123,berglsteiner see,zeck,golden edge,7b+,Austria
124,berglsteiner see,zeck,kurzacher,7a+,Austria
125,berglsteiner see,zeck,licht und schatten,7a/+,Austria
126,berglsteiner see,zeck,loretta,7a,Austria
127,berglsteiner see,zeck,moonwalker,7a/+,Austria
128,berglsteiner see,zeck,primetime,7b+,Austria
129,berglsteiner see,zeck,querulator,7b,Austria
130,berglsteiner see,zeck,rajuan,7a,Austria
131,berglsteiner see,zeck,teamwork,7c,Austria
132,berglsteiner see,zeck,zentrum,7a,Austria
133,braumauer,scharnstein,banana crack,6,Austria
134,braumauer,scharnstein,barentoter,6b+,Austria
135,braumauer,scharnstein,sgt pepper,7b,Austria
136,braumauer,scharnstein,zuckerpuppe,7a,Austria
137,bregenzer wald,kanzele,balrog,7a+/7b,Austria
138,bregenzer wald,kanzele,flatterwilli direkt,6c,Austria
139,bregenzer wald,kanzele,gandalf,7a/+,Austria
140,bregenzer wald,kanzele,just in time,6c+,Austria
141,bregenzer wald,kanzele,khazad dum,6b/+,Austria
142,bregenzer wald,kanzele,kipit,7b,Austria
143,bregenzer wald,kanzele,langfinger,7a,Austria
144,bregenzer wald,kanzele,philu,7b,Austria
145,bregenzer wald,kanzele,rotznase,6b,Austria
146,bregenzer wald,kanzele,sandsturm,7c,Austria
147,bregenzer wald,kanzele,spiderman,6b,Austria
148,bregenzer wald,kanzele,thomas projekt,8a/+,Austria
149,bregenzer wald,kanzele,white out,7c/+,Austria
150,bregenzer wald,kanzele,wild thing,7c/+,Austria
151,burs,burser verschneidung,abendausklang,5b+,Austria
152,burs,burser verschneidung,adabsurdum,7c,Austria
153,burs,burser verschneidung,burser verschneidung,6a+,Austria
154,burs,burser verschneidung,die verwandlung,6b,Austria
155,burs,burser verschneidung,felssynfonie,7a/+,Austria
156,burs,burser verschneidung,hoffnung,6a/+,Austria
157,burs,burser verschneidung,hormonsklave,7c+,Austria
158,burs,burser verschneidung,jugendtraum,5a+,Austria
159,burs,burser verschneidung,kummerling,6a/+,Austria
160,burs,burser verschneidung,ladykiller,7c/+,Austria
161,burs,burser verschneidung,let it rock,6a+/6b,Austria
162,burs,burser verschneidung,lichterspiel,7c/+,Austria
163,burs,burser verschneidung,marcos liste,6a/+,Austria
164,burs,burser verschneidung,meckertante,5b+,Austria
165,burs,burser verschneidung,metamagikum,6b+/6c,Austria
166,burs,burser verschneidung,octopus,7a+,Austria
167,burs,burser verschneidung,plastic people verlangerung,6b/+,Austria
168,burs,burser verschneidung,quadrophenia,7c+,Austria
169,burs,burser verschneidung,rattenfanger,7a/+,Austria
170,burs,burser verschneidung,schmarotzer,7c,Austria
171,burs,burser verschneidung,stahlfinger,7c/+,Austria
172,burs,burser verschneidung,teufelsaustreiber,6b/+,Austria
173,burs,burser verschneidung,zeitspiegel,6c,Austria
174,burs,groe wand,engelsflugel,7a/+,Austria
175,burs,groe wand,fleissiges bienchen,6c,Austria
176,burs,groe wand,hyperventilation,6c+,Austria
177,burs,groe wand,ice age,6b,Austria
178,burs,groe wand,lieber kleiner felix,6c+,Austria
179,burs,groe wand,mal beruhrt,6c/+,Austria
180,burs,groe wand,menuett,6b,Austria
181,burs,groe wand,metallische melancholie,7a,Austria
182,burs,groe wand,neues leben,7a/+,Austria
183,burs,groe wand,scarlet,6b,Austria
184,burs,groe wand,schneeflittchen,7a,Austria
185,burs,groe wand,spiderman,7b,Austria
186,burs,groe wand,traumdeuter,6a+/6b,Austria
187,burs,groe wand,vergessene welt,7b,Austria
188,burstegger wandle,hauptwand,ohne namen,5b+,Austria
189,chinesische mauer,hauptsektor,broadway,7b+,Austria
190,chinesische mauer,hauptsektor,henkelparade,7a/+,Austria
191,chinesische mauer,hauptsektor,pagodenpfad,6a,Austria
192,chinesische mauer,hauptsektor,ping pong,6a+,Austria
193,chinesische mauer,hauptsektor,reblaus,6c+,Austria
194,chinesische mauer,hauptsektor,sechs zah plus,6c/+,Austria
195,chinesische mauer,hauptsektor,sonntagsspaziergang,6a+,Austria
196,chinesische mauer,hauptsektor,tschai hill,7a,Austria
197,chinesische mauer,hauptwand,caramba khan,8a+,Austria
198,chinesische mauer,hauptwand,don juan,7b/+,Austria
199,chinesische mauer,hauptwand,fur eine hand voll chalk,7b,Austria
200,chinesische mauer,hauptwand,hanuchalk,8a+/8b,Austria
201,chinesische mauer,hauptwand,hanuman,7c,Austria
202,chinesische mauer,hauptwand,mai ling,6a,Austria
203,chinesische mauer,hauptwand,pistolero,8a+,Austria
204,chinesische mauer,hauptwand,shir khan direkt,7c+,Austria
205,chinesische mauer,hauptwand,watschenmann,7b+/7c,Austria
206,dachstein,sudwand,steinerweg,5a,Austria
207,dolomitenhutte,paradies,betzy,6b+,Austria
208,dolomitenhutte,paradies,excest,6c+,Austria
209,dolomitenhutte,paradies,maya,6b,Austria
210,durnstein,civetta,fuzzy logic,5b,Austria
211,durnstein,civetta,kleines abenteuer,6b+/6c,Austria
212,ennstal,langenstein,dsau aussa,6c,Austria
213,ennstal,langenstein,grune krote,6c,Austria
214,ennstal,langenstein,hurra wir leben noch,7a/+,Austria
215,ennstal,langenstein,posing,6b/+,Austria
216,ennstal,langenstein,tango in weiss,7b+,Austria
217,ennstal,purgg,dyonisos,7a,Austria
218,ennstal,purgg,herbstsun,6c+,Austria
219,ennstal,purgg,ikarus,6a+/6b,Austria
220,ennstal,purgg,nikmik,6a/+,Austria
221,ennstal,purgg,no way out,7a,Austria
222,ennstal,sauzahn,chrisi,7a+,Austria
223,ennstal,sauzahn,fahrt ins blaue,6,Austria
224,ennstal,sauzahn,falkenweg,5b+,Austria
225,ennstal,sauzahn,kleiner hammer,6c/+,Austria
226,ennstal,sauzahn,pegasus,6a,Austria
227,ennstal,sauzahn,querfeldein,6a,Austria
228,ennstal,sauzahn,schiefer unfug,6c+/7a,Austria
229,ennstal,sauzahn,springinkerl,7a,Austria
230,ennstal,sauzahn,transvertical,6a+/6b,Austria
231,ennstal,sonnleitnerwand,challenge,7a+/7b,Austria
232,ennstal,sonnleitnerwand,eledil,6c/+,Austria
233,ennstal,sonnleitnerwand,know how,6c/+,Austria
234,ennstal,sonnleitnerwand,mondlandschaft,6,Austria
235,ennstal,worschach,sunlay,7c/+,Austria
236,flatzer wand,hauptsektor,moonshine,5a,Austria
237,flatzer wand,hauptsektor,sunshine direkt,6a/+,Austria
238,frankenfels,kessel,call me,6b+,Austria
239,frankenfels,kessel,der alchemist,7a+,Austria
240,frankenfels,kessel,herr der winde,7a/+,Austria
241,frankenfels,kessel,maktub,7a/+,Austria
242,frankenfels,kessel,melancholiker,6a+,Austria
243,frankenfels,pfeiler,imuno,6c/+,Austria
244,frankenfels,pfeiler,macondo,7a,Austria
245,frankenfels,pfeiler,sunshine reaggae,6b/+,Austria
246,geisterschmiedwand,linker teil,fischdose,6c+/7a,Austria
247,geisterschmiedwand,linker wandteil,blaue rose,7b,Austria
248,geisterschmiedwand,linker wandteil,krabbelstube,6b/+,Austria
249,geisterschmiedwand,linker wandteil,susi,7a,Austria
250,geisterschmiedwand,rechter teil,floh,5a,Austria
251,geisterschmiedwand,rechter teil,renate,6a+,Austria
252,gitschenwand,links,prinz rutan,7a+,Austria
253,gitschenwand,mitte,hot chili,7b,Austria
254,gitschenwand,mitte,tiroler knodel,7a+,Austria
255,gitschenwand,sektor a,frauensache l,5b+,Austria
256,gitschenwand,sektor a,glasperlenspiel first anchor,6a/+,Austria
257,gitschenwand,sektor a,mirror men,6b+,Austria
258,goltschach,linker teil,a fur die villacher,7a+,Austria
259,goltschach,linker teil,april,7a,Austria
260,goltschach,linker teil,lucky,7b/+,Austria
261,goltschach,linker teil,rosko,7a,Austria
262,goltschach,rechts,halloween,7c,Austria
263,goltschach,rechts,parodia ricardia,7c,Austria
264,goltschach,zentral,djema el fnaa,7b/+,Austria
265,goltschach,zentral,k linke variante,7a/+,Austria
266,goltschach,zentral,nit undumm,7b+,Austria
267,goltschach,zentral,prasident feinbeton,7c/+,Austria
268,grazer bergland,breite wand,alle neune,6,Austria
269,grazer bergland,breite wand,die glorreichen sieben,6a+,Austria
270,grazer bergland,breite wand,eldorado,6a/+,Austria
271,grazer bergland,breite wand,muffelkante,6a,Austria
272,grazer bergland,rote wand,elk meadows,6a+/6b,Austria
273,grazer bergland,rote wand,euphoria,6a+/6b,Austria
274,grazer bergland,rote wand,feuervogel,6a,Austria
275,grazer bergland,rote wand,fidel und che,6a+/6b,Austria
276,grazer bergland,rote wand,huhnerleiter,5a,Austria
277,grazer bergland,rote wand,rupertina,6a+,Austria
278,grazer bergland,rote wand,serengeti,6,Austria
279,grazer bergland,rote wand,starkes ende,6a+,Austria
280,grazer bergland,rote wand,thymianpfeiler,5b+,Austria
281,grazer bergland,rote wand,via veterano,6a/+,Austria
282,grazer bergland,rote wand,waschrumpel,5c+,Austria
283,grazer bergland,rote wand,weg der alten manner,6b,Austria
284,halltal,hauptsektor,magoo,7a,Austria
285,hangender stein,groe wand,groe wand,6b+/6c,Austria
286,hangender stein,groe wand,schwan,6a+/6b,Austria
287,hemmaberg,oben,das tor zur unterwelt,7c,Austria
288,hohe wand,almfrieden,arktischer sturm,6c/+,Austria
289,hohe wand,almfrieden,bat bitch,7a+/7b,Austria
290,hohe wand,almfrieden,condorman,7a/+,Austria
291,hohe wand,almfrieden,flug des kolibri,6b+,Austria
292,hohe wand,almfrieden,froschkonig,6a/+,Austria
293,hohe wand,almfrieden,gut ding braucht weile,6c/+,Austria
294,hohe wand,almfrieden,im regenwald,6b+,Austria
295,hohe wand,almfrieden,im schatten des sequoia,6c+,Austria
296,hohe wand,almfrieden,marchenprinz,6a+/6b,Austria
297,hohe wand,almfrieden,oko hanf,6b+,Austria
298,hohe wand,almfrieden,papamobil,5b+,Austria
299,hohe wand,almfrieden,rat der alten,6b+,Austria
300,hohe wand,almfrieden,robin hood,7a,Austria
301,hohe wand,almfrieden,turbo diesel,6c/+,Austria
302,hohe wand,almfrieden,zwerg nase,6,Austria
303,hohe wand,gamswandl,langer weg zum feuchten schlitz,7a+/7b,Austria
304,hohe wand,hochkogel,ballisto vertikal,7b+,Austria
305,hohe wand,hochkogel,geilspecht,6c+,Austria
306,hohe wand,hochkogel,honeymoon,6,Austria
307,hohe wand,hochkogel,impoposant,7c+,Austria
308,hohe wand,hochkogel,lederstrumpf,6a+/6b,Austria
309,hohe wand,hochkogel,lucy in the sky,6a/+,Austria
310,hohe wand,hochkogel,manitou,7b+,Austria
311,hohe wand,hochkogel,missing link,7b+,Austria
312,hohe wand,hochkogel,nirwana,7b/+,Austria
313,hohe wand,hochkogel,nobodi,8a+,Austria
314,hohe wand,hochkogel,red bull,7b+/7c,Austria
315,hohe wand,hochkogel,rex the runt,8a+,Austria
316,hohe wand,hochkogel,uovopeccare,6b+/6c,Austria
317,hohe wand,hochkogel,wildhoney,6a/+,Austria
318,hohe wand,hochkogel,winnitou,7c,Austria
319,hohe wand,rote wand,feuertanz,6b/+,Austria
320,hohe wand,rote wand,koianisquazi,6a+/6b,Austria
321,hohe wand,rote wand,rat der alten,6b/+,Austria
322,hohe wand,straenwand,gold oder blut,6a+/6b,Austria
323,hohe wand,straenwand,hammersturm,6b+,Austria
324,hohe wand,straenwand,helly hannsen,6b/+,Austria
325,hohe wand,straenwand,land der lausbuben,6a+/6b,Austria
326,hohe wand,straenwand,morbus,6,Austria
327,hohe wand,straenwand,musikantenstadl,6a/+,Austria
328,hohe wand,straenwand,schweinsgalopp,6a+/6b,Austria
329,hohe wand,straenwand,zang tumb tumb,6c/+,Austria
330,hohe wand,straenwand,zwei bomben mehr,7a,Austria
331,hohlwegen,kleines verdon,agent orange,7b+,Austria
332,hohlwegen,kleines verdon,atsch,6c,Austria
333,hohlwegen,kleines verdon,black and white,6,Austria
334,hohlwegen,kleines verdon,blond und eng  sl,6a+,Austria
335,hohlwegen,kleines verdon,easy,6a+/6b,Austria
336,hohlwegen,kleines verdon,entsafter,6a/+,Austria
337,hohlwegen,kleines verdon,espandrillo,6a+/6b,Austria
338,hohlwegen,kleines verdon,figurella,6a+/6b,Austria
339,hohlwegen,kleines verdon,heugenhauser gedenkweg,6a+/6b,Austria
340,hohlwegen,kleines verdon,high voltage,6b,Austria
341,hohlwegen,kleines verdon,killer pussy,7a+,Austria
342,hohlwegen,kleines verdon,oav sportklettercamp,6a/+,Austria
343,hohlwegen,kleines verdon,papas riss,6a+,Austria
344,hohlwegen,kleines verdon,pretty weekend,7a,Austria
345,hohlwegen,kleines verdon,prinzgau,6c+/7a,Austria
346,hohlwegen,kleines verdon,srestlessen,7a+,Austria
347,hohlwegen,kleines verdon,vietnam,6a/+,Austria
348,hohlwegen,rauhe welt,babyphone,6a+/6b,Austria
349,hohlwegen,rauhe welt,diavolo,6b/+,Austria
350,hohlwegen,rauhe welt,flying hirsch,6a/+,Austria
351,hohlwegen,rauhe welt,goldene brucke,6a+/6b,Austria
352,hohlwegen,rauhe welt,leggo mio,6b+/6c,Austria
353,hohlwegen,rauhe welt,lisa,6a/+,Austria
354,hohlwegen,rauhe welt,pacha mama,6c/+,Austria
355,hohlwegen,rauhe welt,phillipo,6a+/6b,Austria
356,hohlwegen,rauhe welt,piranias,6a/+,Austria
357,hohlwegen,rauhe welt,rauhe welt,6,Austria
358,hohlwegen,rauhe welt,spider man,6a/+,Austria
359,hohlwegen,rauhe welt,sportfreunde,6a/+,Austria
360,hohlwegen,rauhe welt,weg der buschmanner,6c/+,Austria
361,hohlwegen,rauhe welt,zritte biene,7b,Austria
362,hollental,atlantis,acapulco light,7a/+,Austria
363,hollental,atlantis,atlantis,6c/+,Austria
364,hollental,atlantis,banalvision,7c,Austria
365,hollental,atlantis,das bremspackel,6b+/6c,Austria
366,hollental,atlantis,das teppichspiel,6c,Austria
367,hollental,atlantis,die ubliche gams,7a,Austria
368,hollental,atlantis,geheiligter november,6a+/6b,Austria
369,hollental,atlantis,heilige haine,6,Austria
370,hollental,atlantis,herrscher unter sich,6c/+,Austria
371,hollental,atlantis,mimmikry,6b/+,Austria
372,hollental,atlantis,rahelstour,6b/+,Austria
373,hollental,atlantis,roter beier,6a+,Austria
374,hollental,atlantis,saubartl,8a/+,Austria
375,hollental,atlantis,wadlbeier,7a+/7b,Austria
376,hollental,atlantis,zu neuen ufern,6a/+,Austria
377,hollental,fuchslochgraben,angband,6a,Austria
378,hollental,fuchslochgraben,dagorlad,6a+,Austria
379,hollental,fuchslochgraben,drauglin,5b+,Austria
380,hollental,fuchslochgraben,erdgeborene,7a,Austria
381,hollental,fuchslochgraben,fuchslochthron,6b/+,Austria
382,hollental,fuchslochgraben,gondolin,6c,Austria
383,hollental,fuchslochgraben,graveland,7a,Austria
384,hollental,fuchslochgraben,hlidskjalf,6b+/6c,Austria
385,hollental,fuchslochgraben,magischer tropfen,6b/+,Austria
386,hollental,fuchslochgraben,minas ithil,6b+,Austria
387,hollental,fuchslochgraben,moon in the scorpio,6c+,Austria
388,hollental,fuchslochgraben,riger,6a+/6b,Austria
389,hollental,fuchslochgraben,schatten aus der zeit,6c,Austria
390,hollental,fuchslochgraben,space cave,7a+,Austria
391,hollental,fuchslochgraben,stormborn,6b+,Austria
392,hollental,fuchslochgraben,wassergeborene,6a+/6b,Austria
393,hollental,niemandsland,aint nobody special,8a+/8b,Austria
394,hollental,niemandsland,animal farm,6c/+,Austria
395,hollental,niemandsland,big sleep,8a/+,Austria
396,hollental,niemandsland,black planet,6b+,Austria
397,hollental,niemandsland,blue planet,7a/+,Austria
398,hollental,niemandsland,demian,7c+,Austria
399,hollental,niemandsland,fatburner,7a+/7b,Austria
400,hollental,niemandsland,glasperlenspiel,7a,Austria
401,hollental,niemandsland,hauch von ewigkeit,7a,Austria
402,hollental,niemandsland,hut ab muttertag,6b,Austria
403,hollental,niemandsland,hymns to the light,6c/+,Austria
404,hollental,niemandsland,machtspiel der gefuhllosen,6b/+,Austria
405,hollental,niemandsland,niemandsland,7a/+,Austria
406,hollental,niemandsland,papalagi,6c+,Austria
407,hollental,niemandsland,pappenschlocher,7c+,Austria
408,hollental,niemandsland,pychiaters erbschaft,6c/+,Austria
409,hollental,niemandsland,rainbow warrior,6c/+,Austria
410,hollental,niemandsland,run for fun,6b,Austria
411,hollental,niemandsland,short cut,7c+,Austria
412,hollental,niemandsland,siddharta,7a+,Austria
413,hollental,niemandsland,steinfeder,8b+/8c,Austria
414,hollental,niemandsland,steppenwolf,7b+,Austria
415,hollental,niemandsland,ursprung buam ft quasimodo,8a+,Austria
416,hollental,rote wand,gedicht aus stein,6a+,Austria
417,hollental,schattenreich,abruptum,7a/+,Austria
418,hollental,schattenreich,belle vue,7a+/7b,Austria
419,hollental,schattenreich,das kleine arschloch,7c,Austria
420,hollental,schattenreich,derelinquad,8b,Austria
421,hollental,schattenreich,des satans neue kleider,6b+/6c,Austria
422,hollental,schattenreich,fimbulwinter,7a,Austria
423,hollental,schattenreich,gamsbartolympiade,6,Austria
424,hollental,schattenreich,i wear sunglasses at night,7c,Austria
425,hollental,schattenreich,konig laurin,7a/+,Austria
426,hollental,schattenreich,lithomania,6b+,Austria
427,hollental,schattenreich,oisoifindesupa,7c+/8a,Austria
428,hollental,schattenreich,otto find ich gut,7a/+,Austria
429,hollental,schattenreich,ritual,6c,Austria
430,hollental,schattenreich,schwach de rechte,7c,Austria
431,hollental,schattenreich,take it easy,7b,Austria
432,hollental,schattenreich,tatzelwurm gab fersengeld,8b,Austria
433,hollental,schattenreich,topfpflanzen gehts spazieren,6b+/6c,Austria
434,hollental,schattenreich,utopics,7b,Austria
435,hollental,schattenreich,vikingland,7a,Austria
436,hollental,schattenreich,waldschrat,6c,Austria
437,hollental,schattenreich,yggdrasil,7a+,Austria
438,hollental,weie wand,die formvollendete,6b+,Austria
439,hottinger steinbruch,linker wandteil,direktes gekorntes,6b+,Austria
440,hottinger steinbruch,linker wandteil,er dachl,6,Austria
441,hottinger steinbruch,linker wandteil,geierwandl,6a/+,Austria
442,hottinger steinbruch,linker wandteil,moby dick,5a+,Austria
443,hottinger steinbruch,rechter wandteil,direkte verschneidung,6a+/6b,Austria
444,hottinger steinbruch,rechter wandteil,funf plus riss,5c+,Austria
445,hottinger steinbruch,rechter wandteil,obere wand,6a/+,Austria
446,hottinger steinbruch,rechter wandteil,plattenweg,6a+/6b,Austria
447,hottinger steinbruch,rechter wandteil,rampe,6a,Austria
448,hottinger steinbruch,steinbruch,direkte verschneidung,6b/+,Austria
449,hottinger steinbruch,steinbruch,funf plus riss,6b/+,Austria
450,hottinger steinbruch,steinbruch,geiersturzflug,7a+/7b,Austria
451,hottinger steinbruch,steinbruch,mondrians farbenlehre,7a/+,Austria
452,imst,karres,alpina,5b,Austria
453,imst,karres,aschenputtel,5b+,Austria
454,imst,karres,black beauty,6a+,Austria
455,imst,karres,blonder engel,6a+,Austria
456,imst,karres,centrale,6a+/6b,Austria
457,imst,karres,cool diamond,6c,Austria
458,imst,karres,das tapfere schneiderlein,6b,Austria
459,imst,karres,die  geislein,6c,Austria
460,imst,karres,eisenhans,6,Austria
461,imst,karres,fit for fun,6a/+,Austria
462,imst,karres,flower,6,Austria
463,imst,karres,frau holle,6a+/6b,Austria
464,imst,karres,froschkonig,6a+/6b,Austria
465,imst,karres,giftzwerg,6a/+,Austria
466,imst,karres,goldenes dachl,6a+,Austria
467,imst,karres,goldmarie,6c/+,Austria
468,imst,karres,halfpipe,6,Austria
469,imst,karres,hans im gluck,6a/+,Austria
470,imst,karres,hansel und gretel,6a/+,Austria
471,imst,karres,jenseits von eden,6c/+,Austria
472,imst,karres,josephine,5b+,Austria
473,imst,karres,komet,6a/+,Austria
474,imst,karres,let it be,6a+/6b,Austria
475,imst,karres,magnet,6a/+,Austria
476,imst,karres,meerjungfrau,5b,Austria
477,imst,karres,moritz,6b+,Austria
478,imst,karres,nick knatterton,6b+/6c,Austria
479,imst,karres,panoramakante,6a/+,Austria
480,imst,karres,pechmarie,5b+,Austria
481,imst,karres,phasen,6c+,Austria
482,imst,karres,pinochio,6a/+,Austria
483,imst,karres,prinz von bel air,6a/+,Austria
484,imst,karres,rapunzel,6,Austria
485,imst,karres,road runner,6,Austria
486,imst,karres,rumpelstilzchen,5b,Austria
487,imst,karres,schneeweichen,6,Austria
488,imst,karres,schwarze katze,6a/+,Austria
489,imst,karres,siggis variante,6a,Austria
490,imst,karres,silenzio,6a+/6b,Austria
491,imst,karres,skylights,6a,Austria
492,imst,karres,sonnenstich,6c+,Austria
493,imst,karres,stone love,6a/+,Austria
