,crag,sector,name,grade_fra,Country
0,acephale,lower wall,dark dance,7b+,Canada
1,acephale,lower wall,dark half,7c+/8a,Canada
2,acephale,lower wall,deal with it,7b+,Canada
3,acephale,lower wall,hickory dickory dock,7b,Canada
4,acephale,lower wall,illy down,7b+,Canada
5,acephale,lower wall,irradicator,7a+,Canada
6,acephale,lower wall,keys in the car,6b,Canada
7,acephale,lower wall,last dance,7c/+,Canada
8,acephale,lower wall,naissance de la femme,8a/+,Canada
9,acephale,lower wall,nemo,7c/+,Canada
10,acephale,lower wall,neoconstructionist,6c,Canada
11,acephale,lower wall,nickel bag,6b/+,Canada
12,acephale,lower wall,nicklebag,6b/+,Canada
13,acephale,lower wall,nyctophobia,7c+,Canada
14,acephale,lower wall,pandora,8a/+,Canada
15,acephale,lower wall,part maudite,7b+,Canada
16,acephale,lower wall,warm up,6b,Canada
17,acephale,lower wall,wet lust,8a+/8b,Canada
18,acephale,lower wall,wheres mum,7a+/7b,Canada
19,acephale,upper wall, steps,7c/+,Canada
20,acephale,upper wall,altius,7b+,Canada
21,acephale,upper wall,army ants,8a+/8b,Canada
22,acephale,upper wall,bataille,6c,Canada
23,acephale,upper wall,copocabana,7b+,Canada
24,acephale,upper wall,dales extender,6c,Canada
25,acephale,upper wall,endless summer,8b+,Canada
26,acephale,upper wall,gingus americanus,7c,Canada
27,acephale,upper wall,half nelson,7c,Canada
28,acephale,upper wall,hood,8a/+,Canada
29,acephale,upper wall,ice box of broken dreams,7c/+,Canada
30,acephale,upper wall,jump you prick jump,7c+/8a,Canada
31,acephale,upper wall,le stade du miroir,7b,Canada
32,acephale,upper wall,raging boner,7c,Canada
33,acephale,upper wall,stiff warm up,6b+,Canada
34,acephale,upper wall,sweet thing,8a+,Canada
35,acephale,upper wall,tribe,7b+/7c,Canada
36,acephale,upper wall,whale back,8a+/8b,Canada
37,baldi,gauche,pouilleux dhopetown,6a+/6b,Canada
38,baldi,main wall,ulysse,7c+,Canada
39,beach,main wall,static cling,6c/+,Canada
40,calabogie,main cliff,breakfast cookie,6a+/6b,Canada
41,cap des peres,headwall,zouave,7b,Canada
42,carrot creek,cave,anti oedipus,7a+,Canada
43,carrot creek,cave,gorilla warfare,7a+,Canada
44,cheakamus canyon,circus,face the music,7a+,Canada
45,cheakamus canyon,circus,fleeing heifer,7b+,Canada
46,cheakamus canyon,forgotten wall,creeping right,6b/+,Canada
47,cheakamus canyon,forgotten wall,creepy crawlers,6b+/6c,Canada
48,cheakamus canyon,forgotten wall,forgotten realm,6,Canada
49,cheakamus canyon,forgotten wall,junkyard patio,6b+/6c,Canada
50,cheakamus canyon,forgotten wall,low impact,6a/+,Canada
51,cheakamus canyon,forgotten wall,rug munchers,7a,Canada
52,cheakamus canyon,forgotten wall,spider bite,6c/+,Canada
53,cheakamus canyon,forgotten wall,trunk monkey,7a+,Canada
54,cheakamus canyon,forgotten wall,voodoo that you do,6a/+,Canada
55,cheakamus canyon,squamish,got pull,7a+,Canada
56,chek canyon,circus,bottom feeder,7c,Canada
57,chek canyon,circus,boy pie,5a+,Canada
58,chek canyon,circus,cut to the chase,7b+,Canada
59,chek canyon,circus,face the music,7a+,Canada
60,chek canyon,circus,fleeing bovine,7c,Canada
61,chek canyon,circus,fleeing heifer,7b+/7c,Canada
62,chek canyon,circus,fur bodysuit,6a/+,Canada
63,chek canyon,circus,heifer down,7c/+,Canada
64,chek canyon,circus,in the black,6b+/6c,Canada
65,chek canyon,circus,light my way,6b/+,Canada
66,chek canyon,circus,mikes link,7c+,Canada
67,chek canyon,circus,neutered bovine,6c+,Canada
68,chek canyon,circus,original fish hotline,7b+,Canada
69,chek canyon,circus,pig farm,6,Canada
70,chek canyon,circus,practical horseman,7c/+,Canada
71,chek canyon,circus,wayward bovine,7b,Canada
72,chek canyon,circus,white trash,7c,Canada
73,chek canyon,forgotten wall,boiler room,7b+/7c,Canada
74,chek canyon,forgotten wall,bullet and the blue car,6b/+,Canada
75,chek canyon,forgotten wall,creeping right,6b/+,Canada
76,chek canyon,forgotten wall,creepy crawlers,6b+/6c,Canada
77,chek canyon,forgotten wall,filth infatuated,6c/+,Canada
78,chek canyon,forgotten wall,forgotten realm,6,Canada
79,chek canyon,forgotten wall,from beneath you it devours,7b/+,Canada
80,chek canyon,forgotten wall,funkytown,7b+/7c,Canada
81,chek canyon,forgotten wall,got pull,7a+,Canada
82,chek canyon,forgotten wall,incredible journey,7a+,Canada
83,chek canyon,forgotten wall,junkyard patio,6c,Canada
84,chek canyon,forgotten wall,just cant do it,7c+/8a,Canada
85,chek canyon,forgotten wall,low impact,6a/+,Canada
86,chek canyon,forgotten wall,maximum extreme climb,7a,Canada
87,chek canyon,forgotten wall,mikes link,7a+,Canada
88,chek canyon,forgotten wall,reach around,7b,Canada
89,chek canyon,forgotten wall,rug munchers,7a,Canada
90,chek canyon,forgotten wall,sate le hate,8a/+,Canada
91,chek canyon,forgotten wall,spider bite,6c/+,Canada
92,chek canyon,forgotten wall,sudden impact,7b+,Canada
93,chek canyon,forgotten wall,trunk monkey,7a+,Canada
94,chek canyon,forgotten wall,voodoo that you do,6a+,Canada
95,chek canyon,rogues gallery,action jackson,6c,Canada
96,chek canyon,rogues gallery,american heavy,6b+/6c,Canada
97,chek canyon,rogues gallery,ancient heart,6c/+,Canada
98,chek canyon,rogues gallery,bout du monde,6,Canada
99,chek canyon,rogues gallery,chasin the train,6,Canada
100,chek canyon,rogues gallery,chromatic suspension,7a,Canada
101,chek canyon,rogues gallery,compromise,6c/+,Canada
102,chek canyon,rogues gallery,conjuring,7a+/7b,Canada
103,chek canyon,rogues gallery,gravity cant dance,6a/+,Canada
104,chek canyon,rogues gallery,highway robbery,6,Canada
105,chek canyon,rogues gallery,natural selection,6a,Canada
106,chek canyon,rogues gallery,pockets full of kryptonite,6c/+,Canada
107,chek canyon,rogues gallery,sanctuary,6c+/7a,Canada
108,chek canyon,rogues gallery,serendipity,7c,Canada
109,chek canyon,rogues gallery,still life,7c,Canada
110,chek canyon,rogues gallery,this buds for you,7a+,Canada
111,chek canyon,rogues gallery,this is the new stuff,6b+,Canada
112,chek canyon,rogues gallery,winnebozo warpath,6,Canada
113,chek canyon,rogues gallery,yellow beard,7a+,Canada
114,cougar canyon,house of cards,byzantium,6a/+,Canada
115,cougar canyon,house of cards,spf p,5b+,Canada
116,cougar canyon,house of cards,talamasca,6a+/6b,Canada
117,crag x,crag x,smelt,7a+,Canada
118,echo canyon,atlantis,atlantis,7b+,Canada
119,echo canyon,lookout,bone thief,8b+/8c,Canada
120,echo canyon,lookout,bugs life,7b,Canada
121,echo canyon,lookout,burn to shine,7c/+,Canada
122,echo canyon,lookout,ffantom love,7a,Canada
123,echo canyon,lookout,funky bunch,6a,Canada
124,echo canyon,lookout,my two bits,7b,Canada
125,echo canyon,lookout,pump up the jam,6b/+,Canada
126,echo canyon,lookout,toxicity,7c,Canada
127,flatrock,main face,a fine line between fear and flying,6c/+,Canada
128,graceland,grassi lake,honeymoon in vegas,6b/+,Canada
129,grassi lakes,ghetto,le nettoyeur,6c,Canada
130,grassi lakes,ghetto,voice of fire,6c+/7a,Canada
131,grassi lakes,white imperialist,bold new plan,6b+/6c,Canada
132,grassi lakes,white imperialist,chinatown left,7a+/7b,Canada
133,grassi lakes,white imperialist,dance me outside,7a+,Canada
134,grassi lakes,white imperialist,dark design,6a/+,Canada
135,grassi lakes,white imperialist,gizmo,5a+,Canada
136,grassi lakes,white imperialist,golden horde,6,Canada
137,grassi lakes,white imperialist,johnny mnemonic,6,Canada
138,grassi lakes,white imperialist,lawyers guns and money,5b+,Canada
139,grassi lakes,white imperialist,pink flamingos,6a+/6b,Canada
140,grassi lakes,white imperialist,white imperialist,6b/+,Canada
141,horne lake,amphitheatre,adato,8c/+,Canada
142,horne lake,amphitheatre,addicted to war,6c/+,Canada
143,horne lake,amphitheatre,code of honour,7b+,Canada
144,horne lake,amphitheatre,divided times,7c+,Canada
145,horne lake,amphitheatre,fast cat,8a+/8b,Canada
146,horne lake,amphitheatre,globetrotters,8a+/8b,Canada
147,horne lake,amphitheatre,jesus save the pushers,7c+/8a,Canada
148,horne lake,amphitheatre,moment of silence,8a+/8b,Canada
149,horne lake,amphitheatre,plastic jesus,7b/+,Canada
150,horne lake,amphitheatre,quarter century girl,7a+,Canada
151,horne lake,amphitheatre,smooth bore,7b+/7c,Canada
152,horne lake,amphitheatre,storm troopers extension,7b+/7c,Canada
153,horne lake,amphitheatre,subdivisions,7c,Canada
154,horne lake,amphitheatre,you enjoy myself,6b+/6c,Canada
155,horne lake,orange wall,bobby lust,7a,Canada
156,kamouraska,amphitheatre,cassonade,5b,Canada
157,kamouraska,amphitheatre,conge paye,6,Canada
158,kamouraska,amphitheatre,derision,6c/+,Canada
159,kamouraska,amphitheatre,le baiser du crapaud,5b+,Canada
160,kamouraska,amphitheatre,le monde a lenvers,6b+/6c,Canada
161,kamouraska,amphitheatre,liberte,7b+/7c,Canada
162,kamouraska,amphitheatre,moby dick,6c/+,Canada
163,kamouraska,amphitheatre,nouveaux maries,6,Canada
164,kamouraska,amphitheatre,objectif lune,6c/+,Canada
165,kamouraska,amphitheatre,pericoloso sporgersi,6c/+,Canada
166,kamouraska,amphitheatre,pierre volante,7a+,Canada
167,kamouraska,amphitheatre,renversee,5b+,Canada
168,kamouraska,amphitheatre,salle dattente,7a+,Canada
169,kamouraska,amphitheatre,surprise pocket,6c/+,Canada
170,kamouraska,bonsai,bonsai bulge,5a+,Canada
171,kamouraska,droite,monokini,7b,Canada
172,kamouraska,moby dick,cormoran,6a+,Canada
173,kamouraska,moby dick,joker,6c+,Canada
174,kamouraska,moby dick,moby dick,6c/+,Canada
175,lac boisseau,main wall,aborigene,7b,Canada
176,lac boisseau,main wall,philosophers stone,6a+,Canada
177,lac boisseau,main wall,reve orange,7a,Canada
178,lac long,plage,bikini,5c,Canada
179,lac long,plage,grosse face,6b,Canada
180,lac long,plage,solaris,6a+,Canada
181,lake louise,amphitheatre,imaginary face,5b+,Canada
182,lakit,bunker,full metal jacket,7b+,Canada
183,lakit,bunker,suicide bomber,7b,Canada
184,lions head,beach,cold hard beach,7c/+,Canada
185,luskville,down under,anti gravity,7b+,Canada
186,luskville,down under,beast,8a/+,Canada
187,luskville,down under,catwoman,6c,Canada
188,luskville,down under,exodus,7c/+,Canada
189,luskville,down under,hot enough for ya,7b,Canada
190,luskville,down under,malzheit,7c+,Canada
191,luskville,down under,nino,7a+/7b,Canada
192,luskville,down under,pieta di roma,6c,Canada
193,luskville,down under,pizza slut,7c/+,Canada
194,luskville,down under,price of business,6b+,Canada
195,luskville,down under,sausages,6b,Canada
196,luskville,down under,true grit,7a+,Canada
197,luskville,down under,wieners,7a+,Canada
198,luskville,down under,your wife direct,7a,Canada
199,luskville,red wall,al on the run,7a/+,Canada
200,mont kekeko,source,tunak tunak,7a+/7b,Canada
201,montagne dargent,grand canyon,cha cha des felins,5a+,Canada
202,montagne dargent,grand canyon,combustion lente,5b,Canada
203,montagne dargent,grand canyon,le speech de gaetan,5a+,Canada
204,montagne dargent,grand canyon,les acrobates de lespace,5,Canada
205,montagne dargent,grand canyon,lucky luke,6a+,Canada
206,montagne dargent,grand canyon,mauvaise herbe,6b+,Canada
207,montagne dargent,grand canyon,pathfinder,6a+,Canada
208,montagne dargent,grand canyon,piglet,6a/+,Canada
209,montagne dargent,grand canyon,super crackpot,5b,Canada
210,montagne dargent,grand canyon,titanicomanie,5b,Canada
211,montagne dargent,grand canyon,valse des temps modernes,5b+,Canada
212,montagne du tranchant,centre,meteorite,5,Canada
213,montagne du tranchant,centre,noire gluante,6,Canada
214,montagne du tranchant,centre,pensee magique,6,Canada
215,montagne du tranchant,centre,zumanity,6c/+,Canada
216,montagne du tranchant,droite,mercedes,6b+/6c,Canada
217,montagne du tranchant,gauche,chromosomes y,5a+,Canada
218,montagne du tranchant,gauche,mulot en peril,6a/+,Canada
219,montagne du tranchant,gauche,trisomique,5b+,Canada
220,mt nemo,central wall,are you a fireman,7b,Canada
221,mt nemo,central wall,farewell infidel,7a,Canada
222,mt nemo,central wall,mean streaks,7a,Canada
223,mt nemo,central wall,nicorette,6a+/6b,Canada
224,murrin,pet wall,pleasant pheasant,6a+/6b,Canada
225,nanaimo river,dark side,badda bing,6c/+,Canada
226,nordic rock,main wall,you snooze you lose,6b/+,Canada
227,old baldy,main wall,elixir,7b,Canada
228,orford,grand mur,apologie,7b/+,Canada
229,orford,grand mur,apoplexie,8a+,Canada
230,orford,grand mur,detecteur de mensonges,6b+/6c,Canada
231,orford,surplombs,canicule,8a+/8b,Canada
232,orford,surplombs,cinq vibrateurs,7a+/7b,Canada
233,orford,surplombs,diplodocus,7b+,Canada
234,orford,surplombs,more fire,8a/+,Canada
235,orford,surplombs,paraplegique,7b+/7c,Canada
236,orford,surplombs,parapluie direct,6c/+,Canada
237,orford,surplombs,parasol,6c/+,Canada
238,orford,surplombs,picnic a orford,7c+,Canada
239,rigaud,main wall,premiers pas,6a/+,Canada
240,rigaud,right wall,discharge,7a+,Canada
241,roache lake,dark side,circumstantial evidence,7a,Canada
242,roche lake,sector,hard day at the office,6a/+,Canada
243,roche lake,sector,verdict,7a+,Canada
244,rockwood,darkside,dogtown,7a+,Canada
245,rogues gallery,squamish,serendipity,7c/+,Canada
246,shawinigan,carriere,potion magique,7a,Canada
247,skaha,claim it all,digital voodoo,6a/+,Canada
248,skaha,claim it all,fathers day,5b+,Canada
249,skaha,claim it all,lunatic fringe,6,Canada
250,skaha,claim it all,morning thief,5c,Canada
251,skaha,claim it all,press the flesh,6b+/6c,Canada
252,skaha,claim it all,stubborn streak,6a/+,Canada
253,skaha,claim it all,third sunday of the month,5a+,Canada
254,skaha,doctors wall,alternative medicine,6a/+,Canada
255,skaha,doctors wall,blessed art thou the peacemakers,6a+,Canada
256,skaha,doctors wall,building a mystery monkey,7a+,Canada
257,skaha,doctors wall,code blue,8a+,Canada
258,skaha,doctors wall,doctor megatrip,7a/+,Canada
259,skaha,doctors wall,dr megatrip extension,7c,Canada
260,skaha,doctors wall,dr suess wild ride,7c+/8a,Canada
261,skaha,doctors wall,falling into blackness,6b+,Canada
262,skaha,doctors wall,future is now,7a,Canada
263,skaha,doctors wall,grin and bear it,6c/+,Canada
264,skaha,doctors wall,hypocratic oaf,7a,Canada
265,skaha,doctors wall,naturopath,6b+/6c,Canada
266,skaha,doctors wall,naysayer,6b+,Canada
267,skaha,doctors wall,new gq,7c,Canada
268,skaha,doctors wall,nurse minitweak,7b,Canada
269,skaha,doctors wall,red cross,8b,Canada
270,skaha,doctors wall,rip michael,7c,Canada
271,skaha,doctors wall,salvation,7b,Canada
272,skaha,doctors wall,spell,7a+,Canada
273,skaha,doctors wall,tale of two guys,8a+/8b,Canada
274,skaha,doctors wall,unethical,6c/+,Canada
275,skaha,doctors wall,whole gq,7c+,Canada
276,skaha,fortress,et tu brutus,5b+,Canada
277,skaha,fortress,fortuitous,6b/+,Canada
278,skaha,fortress,genetic mirror,6a+,Canada
279,skaha,fortress,half arsed amputee,7a,Canada
280,skaha,fortress,looking glass,5c+,Canada
281,skaha,fortress,minor skirmish,6a+,Canada
282,skaha,fortress,mortal combat,6c,Canada
283,skaha,fortress,obnoxious little military men,6c/+,Canada
284,skaha,fortress,plague,6b/+,Canada
285,skaha,fortress,plumb line,5c,Canada
286,skaha,fortress,real special forces,6b+/6c,Canada
287,skaha,fortress,stouthearted,5c+,Canada
288,skaha,fortress,timorous,6a/+,Canada
289,skaha,fortress,while the crows away,6a,Canada
290,skaha,fortress,winstons choice,6c/+,Canada
291,skaha,grand canyon,priapism,7a+,Canada
292,skaha,grand canyon,womb with a view,7a+,Canada
293,skaha,morning glory,assistor,6a+/6b,Canada
294,skaha,morning glory,being there,6c/+,Canada
295,skaha,morning glory,black acid,6,Canada
296,skaha,morning glory,frozen knuckles,6b+/6c,Canada
297,skaha,morning glory,hacker and the gasman,7a+,Canada
298,skaha,morning glory,here doing this,6b/+,Canada
299,skaha,morning glory,prestadigitor,7b+,Canada
300,skaha,morning glory,spro dog spro,6c+,Canada
301,skaha,morning glory,stone the crows,6c+/7a,Canada
302,skaha,morning glory,villainous,6b+,Canada
303,skaha,morning glory,yummy yummy,6c/+,Canada
304,skaha,shangri la,burly mill,7c+/8a,Canada
305,skaha,shangri la,mambo fresh,7a+,Canada
306,skaha,tsunami wall,cigarette butts and beer caps,7a+,Canada
307,skaha,wave,crestfallen,7b+,Canada
308,skaha,wave,im not too sure,6b+/6c,Canada
309,skaha,wave,ish ke bah,7a+,Canada
310,skaha,wave,jagged little thrill,7b+/7c,Canada
311,skaha,wave,not fade away,7a+/7b,Canada
312,skaha,wave,october crisis,7b/+,Canada
313,skaha,wave,reach for the rabbit,7c/+,Canada
314,skaha,wave,still under the moon,6b/+,Canada
315,skaha,wave,surfing with the alien,7a+,Canada
316,skaha,wave,this mortal coil,7c,Canada
317,skaha,wave,venus de milo,7a/+,Canada
318,skaha,wave,wild rose country,7b+,Canada
319,squamish,apron,banana peel,5a,Canada
320,squamish,apron,calculus crack,5a+,Canada
321,squamish,apron,diedre,5b,Canada
322,squamish,apron,over the rainbow,6,Canada
323,squamish,apron,rambles,5c+,Canada
324,squamish,apron,snake,5b,Canada
325,squamish,apron,sparrow,5b,Canada
326,squamish,area,climb warp,6c,Canada
327,squamish,area,im not against it,5a+,Canada
328,squamish,area,monkey barrel,6a+,Canada
329,squamish,area,rocky horror,6a/+,Canada
330,squamish,area,spot o bother,6a/+,Canada
331,squamish,area,whati did on my summer holidays,6a/+,Canada
332,squamish,cat lake,bonasa umbellus,6c/+,Canada
333,squamish,cat lake,its time for a change,6b,Canada
334,squamish,cat lake,neomaxizoomdweebie,6c/+,Canada
335,squamish,cat lake,shoe in my pasta,7a+,Canada
336,squamish,cat lake,so gently we go,7a,Canada
337,squamish,cat lake,youre only cheating yourself,7a+,Canada
338,squamish,cheakamus canyon,boiler room,7c,Canada
339,squamish,cheakamus canyon,bullet the blue car,6b/+,Canada
340,squamish,cheakamus canyon,creeping right,6b,Canada
341,squamish,cheakamus canyon,creepy crawlers,6b+,Canada
342,squamish,cheakamus canyon,currently coagulating,6b+/6c,Canada
343,squamish,cheakamus canyon,dark dont lie,6b+/6c,Canada
344,squamish,cheakamus canyon,face the music,7a+,Canada
345,squamish,cheakamus canyon,giddy up,6a+/6b,Canada
346,squamish,cheakamus canyon,low impact,6a,Canada
347,squamish,cheakamus canyon,maximum extreme climb,7a/+,Canada
348,squamish,cheakamus canyon,mystery tv,6a/+,Canada
349,squamish,cheakamus canyon,neutered bovine,6c/+,Canada
350,squamish,cheakamus canyon,sudden impact,7b+/7c,Canada
351,squamish,cheakamus canyon,voodoo that you do,6a+,Canada
352,squamish,chek,bottom feeder,7b+/7c,Canada
353,squamish,chek,division bell,8b/+,Canada
354,squamish,chek,face the music,7a+,Canada
355,squamish,chek,fleeing bovine,7c,Canada
356,squamish,chek,forgotten realm,6a/+,Canada
357,squamish,chek,from beneath you it devours,7b+,Canada
358,squamish,chek,funkytown,7b+,Canada
359,squamish,chek,fur bodysuit,6a/+,Canada
360,squamish,chek,got pull,7a/+,Canada
361,squamish,chek,ill communication,8a/+,Canada
362,squamish,chek,just cant do it,7c+/8a,Canada
363,squamish,chek,kigijiushi,6b,Canada
364,squamish,chek,master of my domain,5b,Canada
365,squamish,chek,mikes link,7c/+,Canada
366,squamish,chek,mrs negative,7b+,Canada
367,squamish,chek,mutation,6c/+,Canada
368,squamish,chek,mystery,5b+,Canada
369,squamish,chek,neutered bovine,6c+,Canada
370,squamish,chek,original fish hotline,7b+,Canada
371,squamish,chek,real tv,6a,Canada
372,squamish,chek,this the new stuff,6b+/6c,Canada
373,squamish,chek,wayward bovine,7b,Canada
374,squamish,chek,wayward heifer,7c,Canada
375,squamish,chief,a pitch in time,6a/+,Canada
376,squamish,chief,angels crest,6a+/6b,Canada
377,squamish,chief,butt light,5c,Canada
378,squamish,chief,squamish buttress,6,Canada
379,squamish,chief,ultimate everything,6,Canada
380,squamish,chief,university wall,7a+/7b,Canada
381,squamish,circus,face the music,7a/+,Canada
382,squamish,circus,neutered bovine,6c/+,Canada
383,squamish,cirque,cobra crack,8c+,Canada
384,squamish,crag x,triage arete,5b+,Canada
385,squamish,fern hill,all night long,7a,Canada
386,squamish,fern hill,ants go marching,6a,Canada
387,squamish,fern hill,blood and pepper,7b/+,Canada
388,squamish,fern hill,burning the coil,7c/+,Canada
389,squamish,fern hill,burp the worm,6c/+,Canada
390,squamish,fern hill,charlie dont surf,7b/+,Canada
391,squamish,fern hill,dividing line,6c/+,Canada
392,squamish,fern hill,dungeon master,7c,Canada
393,squamish,fern hill,hot chaud,7b,Canada
394,squamish,fern hill,its not about you,7a+/7b,Canada
395,squamish,fern hill,kenny vs spenny,7a+,Canada
396,squamish,fern hill,lady switcher,6c/+,Canada
397,squamish,fern hill,mudraker,7a/+,Canada
398,squamish,fern hill,or  times a week,6a/+,Canada
399,squamish,fern hill,quaker oats,7c,Canada
400,squamish,fern hill,serenity now,7a/+,Canada
401,squamish,fern hill,snowglobe,7a,Canada
402,squamish,fern hill,solitary confinement,6b+,Canada
403,squamish,fern hill,story of my life,6c/+,Canada
404,squamish,fern hill,three or four times a night,6,Canada
405,squamish,fern hill,typical squamish,6b+,Canada
406,squamish,fern hill,vikings are coming,7b,Canada
407,squamish,fern hill,where are they now,7b,Canada
408,squamish,fern hill,whos next,7b/+,Canada
409,squamish,fern hill,winstons folly,7a+,Canada
410,squamish,fern hill,yellow fever,7b/+,Canada
411,squamish,forgotten wall,boiler room,7b+/7c,Canada
412,squamish,forgotten wall,clear cut,6,Canada
413,squamish,forgotten wall,creepy crawlers,6b+/6c,Canada
414,squamish,forgotten wall,forgotten realm,6,Canada
415,squamish,forgotten wall,rug munchers,7a,Canada
416,squamish,forgotten wall,shaggy,5b+,Canada
417,squamish,forgotten wall,trunk monkey,7a+,Canada
418,squamish,grand wall,arrowroot,6a/+,Canada
419,squamish,grand wall,exasperator,6a+/6b,Canada
420,squamish,grand wall,grand wall,6b+/6c,Canada
421,squamish,grand wall,merci me,5a+,Canada
422,squamish,grand wall,millennium falcon,6b+/6c,Canada
423,squamish,grand wall,perrys layback,6b+/6c,Canada
424,squamish,grand wall,rutabaga,6b/+,Canada
425,squamish,grand wall,sail flake,6a+/6b,Canada
426,squamish,grand wall,seasoned in the sun,6,Canada
427,squamish,grand wall,split pillar,6a/+,Canada
428,squamish,grand wall,sword,6b+/6c,Canada
429,squamish,murrin park,a prince amongst thieves,7b/+,Canada
430,squamish,murrin park,backdoor santa,7c,Canada
431,squamish,murrin park,beat the clock,7a,Canada
432,squamish,murrin park,betazoid,7b,Canada
433,squamish,murrin park,black butterfly,5b+,Canada
434,squamish,murrin park,blackwater,7a+/7b,Canada
435,squamish,murrin park,brunser overhang,6b+/6c,Canada
436,squamish,murrin park,burglar,6a+/6b,Canada
437,squamish,murrin park,burning down the couch,7a,Canada
438,squamish,murrin park,c is for safe,7a/+,Canada
439,squamish,murrin park,cougar one bite brownie,6a/+,Canada
440,squamish,murrin park,doxycycline,7a+,Canada
441,squamish,murrin park,elastic man,6c/+,Canada
442,squamish,murrin park,flingus cling,7b,Canada
443,squamish,murrin park,genesis,5c+,Canada
444,squamish,murrin park,geniside,6a/+,Canada
445,squamish,murrin park,gertrude,6c/+,Canada
446,squamish,murrin park,glass slipper,6b,Canada
447,squamish,murrin park,heavy petting action,6a/+,Canada
448,squamish,murrin park,holiday in cambodia,5a+,Canada
449,squamish,murrin park,horrors of ivan,6b+/6c,Canada
450,squamish,murrin park,hot wire,6a+/6b,Canada
451,squamish,murrin park,jeff and the giant reach,6c/+,Canada
452,squamish,murrin park,jugs not drugs,5a+,Canada
453,squamish,murrin park,leviticus,7c,Canada
454,squamish,murrin park,little testis,6a+,Canada
455,squamish,murrin park,more than just a pretty face,6a+/6b,Canada
456,squamish,murrin park,no name road,6c/+,Canada
457,squamish,murrin park,oracle,7a+/7b,Canada
458,squamish,murrin park,orphan,5a+,Canada
459,squamish,murrin park,oscars slab,5a+,Canada
460,squamish,murrin park,overdose,7a+/7b,Canada
461,squamish,murrin park,pass,8a/+,Canada
462,squamish,murrin park,pleasant pheasant,6b+,Canada
463,squamish,murrin park,querculator,7b,Canada
464,squamish,murrin park,reacharound,5b+,Canada
465,squamish,murrin park,restless,7a+,Canada
466,squamish,murrin park,second nature,7c/+,Canada
467,squamish,murrin park,shaving with a knife,8a/+,Canada
468,squamish,murrin park,short sentry,6,Canada
469,squamish,murrin park,stairway,5,Canada
470,squamish,murrin park,thriller off the void,6c/+,Canada
471,squamish,murrin park,up from the bog,5a+,Canada
472,squamish,murrin park,veils of illusion,5b+,Canada
473,squamish,murrin park,vorpal sword,7c,Canada
474,squamish,murrin park,vultures circling,8a/+,Canada
475,squamish,murrin park,washington bullets,6a+/6b,Canada
476,squamish,murrin park,where art thou romeo,7a+/7b,Canada
477,squamish,murrin park,whiskers of the observer,6c+,Canada
478,squamish,murrin park,worlds toughest milkman,5b,Canada
479,squamish,neverland,captain hooked,5b,Canada
480,squamish,neverland,crocodiles clock,6b,Canada
481,squamish,neverland,mr smee,6a+/6b,Canada
482,squamish,paradise,alevin and the chipmunks,7a,Canada
483,squamish,paradise,humpies in heat,7b+,Canada
484,squamish,paradise,keystone species,7a,Canada
485,squamish,paradise,kype of the pinook,7b+,Canada
486,squamish,paradise,parr for the course,7a,Canada
487,squamish,paradise,redd,6b+,Canada
488,squamish,paradise,spilt milt,6b+,Canada
489,squamish,paradise,steelhead,7b,Canada
490,squamish,penny lane,climb and punishment,6b/+,Canada
491,squamish,penny lane,crime of the century,6c/+,Canada
492,squamish,penny lane,health hazard,5c+,Canada
493,squamish,penny lane,just for howie,5b,Canada
494,squamish,penny lane,penny lane,5b+,Canada
495,squamish,penny lane,quarryman,5a+,Canada
496,squamish,penny lane,up up and away,5b+,Canada
497,squamish,penny lane,werewolves of london,6b+/6c,Canada
498,squamish,penny lane,witch doctors apprentice,5b+,Canada
499,squamish,pet wall,animal,7b+/7c,Canada
500,squamish,pet wall,black water,7b,Canada
501,squamish,pet wall,burning down the couch,7a/+,Canada
502,squamish,pet wall,elastic man,6c,Canada
503,squamish,pet wall,flight of the challenger,7b+/7c,Canada
504,squamish,pet wall,flingus cling,7b,Canada
505,squamish,pet wall,instinct,7c+/8a,Canada
506,squamish,pet wall,mata hari,7c,Canada
507,squamish,pet wall,mr fun,7a+,Canada
508,squamish,pet wall,no name road,6c+,Canada
509,squamish,pet wall,panacea,7b+,Canada
510,squamish,pet wall,pleasant pheasant,7a/+,Canada
511,squamish,pet wall,plumb line,7a+,Canada
512,squamish,pet wall,project grizzly,8a/+,Canada
513,squamish,pet wall,swamp thing,8b,Canada
514,squamish,pet wall,youth gone wild,7a+,Canada
515,squamish,petrifying wall,black water,7b,Canada
516,squamish,petrifying wall,burning down the couch,7a/+,Canada
517,squamish,petrifying wall,elastic man,6c/+,Canada
518,squamish,petrifying wall,flight of the challenger,7b/+,Canada
519,squamish,petrifying wall,flingus cling,7b,Canada
520,squamish,petrifying wall,food frenzy,6c+/7a,Canada
521,squamish,petrifying wall,no name road,6c/+,Canada
522,squamish,petrifying wall,pleasant pheasant,6c,Canada
523,squamish,petrifying wall,rocket,7c/+,Canada
524,squamish,rogues gallery,american heavy,6c,Canada
525,squamish,rogues gallery,ancient heart,6c+,Canada
526,squamish,rogues gallery,fitness world,8a+/8b,Canada
527,squamish,rogues gallery,gravity cant dance,6a/+,Canada
528,squamish,rogues gallery,natural selection,6a/+,Canada
529,squamish,rogues gallery,pockets full of kryptonite,6c/+,Canada
530,squamish,rogues gallery,serendipity,7c,Canada
