,crag,sector,name,grade_fra,Country
1241,sao luis do puruna,setor,a vinganca vem a cavalo,5,Brazil
1242,sao luis do puruna,setor,abutres,6b+/6c,Brazil
1243,sao luis do puruna,setor,ajoelhou tem que rezar,7a+/7b,Brazil
1244,sao luis do puruna,setor,amarelo ual,5c,Brazil
1245,sao luis do puruna,setor,aqui tem cuque,6c,Brazil
1246,sao luis do puruna,setor,atacado,6b/+,Brazil
1247,sao luis do puruna,setor,badalhoca,7a,Brazil
1248,sao luis do puruna,setor,bicho grilo,6c,Brazil
1249,sao luis do puruna,setor,bicho papao,6a/+,Brazil
1250,sao luis do puruna,setor,bicho preguica,5b+,Brazil
1251,sao luis do puruna,setor,bicho triste,5c,Brazil
1252,sao luis do puruna,setor,boco,6,Brazil
1253,sao luis do puruna,setor,boluda,6c+,Brazil
1254,sao luis do puruna,setor,braco de moca,6b+/6c,Brazil
1255,sao luis do puruna,setor,caiu o grampo,6b/+,Brazil
1256,sao luis do puruna,setor,caixinha de surpresa,6b/+,Brazil
1257,sao luis do puruna,setor,cata ovo,7a+,Brazil
1258,sao luis do puruna,setor,chavasca,7a,Brazil
1259,sao luis do puruna,setor,chico science,6b+/6c,Brazil
1260,sao luis do puruna,setor,chuva de verao variante,6c/+,Brazil
1261,sao luis do puruna,setor,cicatriz,6c/+,Brazil
1262,sao luis do puruna,setor,cipo,6c/+,Brazil
1263,sao luis do puruna,setor,cleptomania,7b+,Brazil
1264,sao luis do puruna,setor,coliformes mentais,7a+/7b,Brazil
1265,sao luis do puruna,setor,coracao de mae,6a,Brazil
1266,sao luis do puruna,setor,das abelhas,6b,Brazil
1267,sao luis do puruna,setor,diedro de isys,6b+,Brazil
1268,sao luis do puruna,setor,disturbio bipolar,7b,Brazil
1269,sao luis do puruna,setor,dorminhoco,6a+,Brazil
1270,sao luis do puruna,setor,e o segue sumiu,5b+,Brazil
1271,sao luis do puruna,setor,escoliose,6b+,Brazil
1272,sao luis do puruna,setor,estraga prazeres,7a/+,Brazil
1273,sao luis do puruna,setor,eu e deus,5a+,Brazil
1274,sao luis do puruna,setor,fel da terra,6b+/6c,Brazil
1275,sao luis do puruna,setor,flatulencia,7b+,Brazil
1276,sao luis do puruna,setor,fritas,7a,Brazil
1277,sao luis do puruna,setor,galileu skywalker,6c+/7a,Brazil
1278,sao luis do puruna,setor,garota eu vou pra california,6c/+,Brazil
1279,sao luis do puruna,setor,gripe comum,7c,Brazil
1280,sao luis do puruna,setor,hamburguer,6c/+,Brazil
1281,sao luis do puruna,setor,ilusao de otica,6c+,Brazil
1282,sao luis do puruna,setor,imperio vertical,6c/+,Brazil
1283,sao luis do puruna,setor,io io,6b/+,Brazil
1284,sao luis do puruna,setor,jatai,6c+,Brazil
1285,sao luis do puruna,setor,jimmy hendrix,7a+/7b,Brazil
1286,sao luis do puruna,setor,jumping jack flash,6b+/6c,Brazil
1287,sao luis do puruna,setor,madre tereza,6a+/6b,Brazil
1288,sao luis do puruna,setor,malango,6c/+,Brazil
1289,sao luis do puruna,setor,manguetown,6a+/6b,Brazil
1290,sao luis do puruna,setor,mato psicodelico,6a+/6b,Brazil
1291,sao luis do puruna,setor,melzinho na chupeta,5b+,Brazil
1292,sao luis do puruna,setor,menina veneno,5c,Brazil
1293,sao luis do puruna,setor,mictorio na estraga,6b+/6c,Brazil
1294,sao luis do puruna,setor,movimento sob pressao,8a+/8b,Brazil
1295,sao luis do puruna,setor,nao sei o nome,6b/+,Brazil
1296,sao luis do puruna,setor,o x da questao,7a,Brazil
1297,sao luis do puruna,setor,paranoid,7b+/7c,Brazil
1298,sao luis do puruna,setor,pensamento negativo,7c+,Brazil
1299,sao luis do puruna,setor,pimenta no zoio da moca,6c/+,Brazil
1300,sao luis do puruna,setor,pimentinha,7a+,Brazil
1301,sao luis do puruna,setor,pink floyd,6a+/6b,Brazil
1302,sao luis do puruna,setor,por enquanto,6b/+,Brazil
1303,sao luis do puruna,setor,por via das duvidas,7a,Brazil
1304,sao luis do puruna,setor,pre vernisagem  vernisagem,7a,Brazil
1305,sao luis do puruna,setor,pressao alta,7b,Brazil
1306,sao luis do puruna,setor,processo inverso,7b/+,Brazil
1307,sao luis do puruna,setor,pura ilusao,7a/+,Brazil
1308,sao luis do puruna,setor,rainha do abismo,6a+,Brazil
1309,sao luis do puruna,setor,rapa nui,6c/+,Brazil
1310,sao luis do puruna,setor,red bull,7a+/7b,Brazil
1311,sao luis do puruna,setor,remedio pra melancolia,6c/+,Brazil
1312,sao luis do puruna,setor,robin,6a+/6b,Brazil
1313,sao luis do puruna,setor,sangue,6b+,Brazil
1314,sao luis do puruna,setor,se bobear o plato cai,6c/+,Brazil
1315,sao luis do puruna,setor,surfista prateado,6b/+,Brazil
1316,sao luis do puruna,setor,territorio inimigo,7b,Brazil
1317,sao luis do puruna,setor,toca das aranhas,5a+,Brazil
1318,sao luis do puruna,setor,tome leite,6c/+,Brazil
1319,sao luis do puruna,setor,urubufobia,6c/+,Brazil
1320,sao luis do puruna,setor,varejo,6a+/6b,Brazil
1321,sao luis do puruna,setor,variante brasilia,5c+,Brazil
1322,sao luis do puruna,setor,variante californiana,7a/+,Brazil
1323,sao luis do puruna,setor,via do totem,5b+,Brazil
1324,sao luis do puruna,setor,virada do sol,6a/+,Brazil
1325,sao luiz do puruna,setor,boco,5b,Brazil
1326,sao luiz do puruna,setor,diedro de isys,6,Brazil
1327,sao thome das letras,guardiao,guardiao,5b+,Brazil
1328,sao thome das letras,guardiao,mongoloides,7a,Brazil
1329,sao thome das letras,piramide,tradicional,6c+/7a,Brazil
1330,sao thome das letras,shangri la,catando coquinho,6b+/6c,Brazil
1331,sao tome das letras,guardiao,determinacao,6c/+,Brazil
1332,serra da bocaina,andar,apolo doutrinador,6c/+,Brazil
1333,serra da bocaina,andar,do proprio veneno,7a,Brazil
1334,serra da bocaina,andar,homem de ferro,6c/+,Brazil
1335,serra da bocaina,bem vindo,bem vindo,6b,Brazil
1336,serra da bocaina,bem vindo,bonsai cearense,5c,Brazil
1337,serra da bocaina,bem vindo,lendarias  vacas,6c/+,Brazil
1338,serra da bocaina,bem vindo,proparoxitona,6a+,Brazil
1339,serra da bocaina,bem vindo,ritual satanico,6c,Brazil
1340,serra da bocaina,bem vindo,sargento pincel,6b,Brazil
1341,serra da bocaina,bem vindo,show de calouros,7a+/7b,Brazil
1342,serra da bocaina,bem vindo,volte sempre,6a+/6b,Brazil
1343,serra da bocaina,garganta,baby roots,6a/+,Brazil
1344,serra da bocaina,garganta,bh em chamas,6a+,Brazil
1345,serra da bocaina,garganta,caminho das pedras,5a+,Brazil
1346,serra da bocaina,garganta,canelinha de ouro,6a/+,Brazil
1347,serra da bocaina,garganta,cedar wright da bocaina,7b+,Brazil
1348,serra da bocaina,garganta,cocalcinha,6a/+,Brazil
1349,serra da bocaina,garganta,galo doido,6a+/6b,Brazil
1350,serra da bocaina,garganta,grande familia,6a/+,Brazil
1351,serra da bocaina,garganta,guerreiro da bocaina,6c,Brazil
1352,serra da bocaina,garganta,invasao bacteriana,6b+,Brazil
1353,serra da bocaina,garganta,loves in the air,6a+/6b,Brazil
1354,serra da bocaina,garganta,maniaco sexual,6b+/6c,Brazil
1355,serra da bocaina,garganta,mulheres ao poder,6b+,Brazil
1356,serra da bocaina,garganta,pagador de promessa,6b,Brazil
1357,serra da bocaina,garganta,paraibolt,7a,Brazil
1358,serra da bocaina,garganta,rei leao,6b+,Brazil
1359,serra da bocaina,garganta,revolta do vinagre,6b+,Brazil
1360,serra da bocaina,garganta,samurai rastafari,6c+,Brazil
1361,serra da bocaina,garganta,yes we cam,6a/+,Brazil
1362,serra da bocaina,intermediario,arte dos macacos,6b+,Brazil
1363,serra da bocaina,intermediario,macaco prego,6c/+,Brazil
1364,serra da bocaina,intermediario,mico estrela,6c+/7a,Brazil
1365,serra da bocaina,intermediario,sapo cururu,6b+,Brazil
1366,serra da bocaina,mirante,bonsai cearense,5c,Brazil
1367,serra da bocaina,mirante,chapeletas voadoras,6b+/6c,Brazil
1368,serra da bocaina,mirante,escalibur,6c+,Brazil
1369,serra da bocaina,tetos,comando delta,6a/+,Brazil
1370,serra da bocaina,tetos,curta e grossa,6c+/7a,Brazil
1371,serra da bocaina,tetos,hipnoze,7a+,Brazil
1372,serra da bocaina,tetos,mao de vaca,7a/+,Brazil
1373,serra da bocaina,tetos,mato seco,6a,Brazil
1374,serra da bocaina,tetos,medo de que,8a,Brazil
1375,serra da bocaina,tetos,menos curta mais grossa,7b+,Brazil
1376,serra da bocaina,tetos,mirian,7b+/7c,Brazil
1377,serra da bocaina,tetos,permissao concebida,7a+,Brazil
1378,serra da bocaina,tetos,resta um,7c/+,Brazil
1379,serra da bocaina,tetos,ritual satanico,6b+/6c,Brazil
1380,serra da bocaina,tetos,sombra e agua fresca,6b,Brazil
1381,serra da bocaina,tetos,vitamina c,7b+,Brazil
1382,serra da bocaina,tetos,zumbi da bocaina,7b/+,Brazil
1383,serra da bocaina,tsunami,alberto roberto,6a+/6b,Brazil
1384,serra da bocaina,tsunami,anos,5c,Brazil
1385,serra da bocaina,tsunami,bafo de onca,7c/+,Brazil
1386,serra da bocaina,tsunami,bocaina roots,6b+/6c,Brazil
1387,serra da bocaina,tsunami,caminho das aguas,6,Brazil
1388,serra da bocaina,tsunami,capitao bocaina,7a+/7b,Brazil
1389,serra da bocaina,tsunami,chico anisio,6a+/6b,Brazil
1390,serra da bocaina,tsunami,circulo de fogo,8a+/8b,Brazil
1391,serra da bocaina,tsunami,cortina de fumaca,7a+,Brazil
1392,serra da bocaina,tsunami,cura trimura,7b+,Brazil
1393,serra da bocaina,tsunami,de mao beijada,6c,Brazil
1394,serra da bocaina,tsunami,decadentes,6c,Brazil
1395,serra da bocaina,tsunami,do proprio veneno,7a,Brazil
1396,serra da bocaina,tsunami,efeito colateral,7c,Brazil
1397,serra da bocaina,tsunami,falta de educacao,6b/+,Brazil
1398,serra da bocaina,tsunami,farinha do mesmo saco,7c+,Brazil
1399,serra da bocaina,tsunami,grande hotel,7c,Brazil
1400,serra da bocaina,tsunami,international love,6b+/6c,Brazil
1401,serra da bocaina,tsunami,lei rouanet,6c,Brazil
1402,serra da bocaina,tsunami,macha lenta,6,Brazil
1403,serra da bocaina,tsunami,mandruva assassino,6b+/6c,Brazil
1404,serra da bocaina,tsunami,maria da penha,6b/+,Brazil
1405,serra da bocaina,tsunami,meia hora,6a+/6b,Brazil
1406,serra da bocaina,tsunami,mundo magico dos abacates,6c/+,Brazil
1407,serra da bocaina,tsunami,namoro antigo,6c/+,Brazil
1408,serra da bocaina,tsunami,on jack tall back,6c/+,Brazil
1409,serra da bocaina,tsunami,para raio de maluco,6a+,Brazil
1410,serra da bocaina,tsunami,pelos de aldebaran,7a,Brazil
1411,serra da bocaina,tsunami,principio ativo,6b+/6c,Brazil
1412,serra da bocaina,tsunami,puberdade,6,Brazil
1413,serra da bocaina,tsunami,pubianos,7a+,Brazil
1414,serra da bocaina,tsunami,ramadan,6b/+,Brazil
1415,serra da bocaina,tsunami,sao jorge,6b+/6c,Brazil
1416,serra da bocaina,tsunami,so pra variar,8a/+,Brazil
1417,serra da bocaina,tsunami,sundara,6b+,Brazil
1418,serra da bocaina,tsunami,tapa na cara,6b+,Brazil
1419,serra da bocaina,tsunami,voce decide,6c+,Brazil
1420,serra da bocaina,tsunami,xana crazy,6a+/6b,Brazil
1421,serra do cadeado,perauzinho,desbufa e vai,7a+,Brazil
1422,serra do cadeado,perauzinho,menina dos olhos,6a+/6b,Brazil
1423,serra do cadeado,perauzinho,na boca nao,6c+/7a,Brazil
1424,serra do cadeado,perauzinho,nao tem boca,6b+/6c,Brazil
1425,serra do cadeado,perauzinho,sopa de osso,6b+,Brazil
1426,serra do cipo,anfiteatro,doctor jack,6c/+,Brazil
1427,serra do cipo,anfiteatro,jonny quest,6b+,Brazil
1428,serra do cipo,cangaco,antonio conselheiro,7b/+,Brazil
1429,serra do cipo,cangaco,bumba meu boi,7b+/7c,Brazil
1430,serra do cipo,cangaco,cabra da peste,8c,Brazil
1431,serra do cipo,cangaco,capitao do mato,7b,Brazil
1432,serra do cipo,cangaco,carabina,7b+,Brazil
1433,serra do cipo,cangaco,fuga do cangaco,7a,Brazil
1434,serra do cipo,cangaco,lampiao,7c/+,Brazil
1435,serra do cipo,cangaco,maracatu atomico,8b,Brazil
1436,serra do cipo,cangaco,maria bonita,7b+/7c,Brazil
1437,serra do cipo,cangaco,o cravo e a rosa,6c/+,Brazil
1438,serra do cipo,cangaco,pai veio,6c+/7a,Brazil
1439,serra do cipo,cangaco,pexeira,7a+/7b,Brazil
1440,serra do cipo,cangaco,querra de canudos,7a+,Brazil
1441,serra do cipo,cangaco,sexto sessentao,6b/+,Brazil
1442,serra do cipo,cangaco,virgulino ferreira,6c+/7a,Brazil
1443,serra do cipo,grupo,abelha no beico,6c/+,Brazil
1444,serra do cipo,grupo,antes que anoiteca,6b+/6c,Brazil
1445,serra do cipo,grupo,aracnofobia,5c+,Brazil
1446,serra do cipo,grupo,arena da morte,6c/+,Brazil
1447,serra do cipo,grupo,assombrolius bicolius,6b/+,Brazil
1448,serra do cipo,grupo,avenida brasil,6a+,Brazil
1449,serra do cipo,grupo,barbaros,6c,Brazil
1450,serra do cipo,grupo,bode veio,8a/+,Brazil
1451,serra do cipo,grupo,bonitinha mas ordinaria,6b/+,Brazil
1452,serra do cipo,grupo,cangaceiro,7a,Brazil
1453,serra do cipo,grupo,captain hook,8c,Brazil
1454,serra do cipo,grupo,champignon,7b/+,Brazil
1455,serra do cipo,grupo,chorrera musical,6c/+,Brazil
1456,serra do cipo,grupo,codigo de conduta,7b,Brazil
1457,serra do cipo,grupo,coracao satanico,6c/+,Brazil
1458,serra do cipo,grupo,depois da zulma,6c,Brazil
1459,serra do cipo,grupo,diluvio de sancho pena,6b+/6c,Brazil
1460,serra do cipo,grupo,diversao garantida,6b/+,Brazil
1461,serra do cipo,grupo,doctor jack,6c/+,Brazil
1462,serra do cipo,grupo,entre as pernas da perseguida,7a+,Brazil
1463,serra do cipo,grupo,escamoso,7b+/7c,Brazil
1464,serra do cipo,grupo,especialidade da casa,7b,Brazil
1465,serra do cipo,grupo,esqueceram de mim,6b+,Brazil
1466,serra do cipo,grupo,etica decomposta,7a+/7b,Brazil
1467,serra do cipo,grupo,exuvia,7b+,Brazil
1468,serra do cipo,grupo,festinha de crianca,7b+/7c,Brazil
1469,serra do cipo,grupo,gigante pela propria natureza,6b+/6c,Brazil
1470,serra do cipo,grupo,herois da resistencia,8a,Brazil
1471,serra do cipo,grupo,horario de verao,6c/+,Brazil
1472,serra do cipo,grupo,injustica social,6a+/6b,Brazil
1473,serra do cipo,grupo,inquilinos de resistencia,7c/+,Brazil
1474,serra do cipo,grupo,jonny quest,6b/+,Brazil
1475,serra do cipo,grupo,jungle boy,7b,Brazil
1476,serra do cipo,grupo,lampiao,7c/+,Brazil
1477,serra do cipo,grupo,lamurias de um viciado,6c/+,Brazil
1478,serra do cipo,grupo,libera o cliente,7b,Brazil
1479,serra do cipo,grupo,linha da vida,8b,Brazil
1480,serra do cipo,grupo,liseba,6a,Brazil
1481,serra do cipo,grupo,melzinho na chupeta,5c+,Brazil
1482,serra do cipo,grupo,melzinho na colher,5c,Brazil
1483,serra do cipo,grupo,mestre dos magos,7b,Brazil
1484,serra do cipo,grupo,mestre splinter,6b+/6c,Brazil
1485,serra do cipo,grupo,michelangelo,6b+/6c,Brazil
1486,serra do cipo,grupo,minha amada imortal,6c+,Brazil
1487,serra do cipo,grupo,mister hyde,7b+/7c,Brazil
1488,serra do cipo,grupo,mister magoo,7a/+,Brazil
1489,serra do cipo,grupo,mister x,6b,Brazil
1490,serra do cipo,grupo,morfina,7c/+,Brazil
1491,serra do cipo,grupo,mun ha,7c/+,Brazil
1492,serra do cipo,grupo,na calada da noite,7a+,Brazil
1493,serra do cipo,grupo,nas montanhas da lua,6c/+,Brazil
1494,serra do cipo,grupo,ninhos,6a+/6b,Brazil
1495,serra do cipo,grupo,novos vagabundos,6b+,Brazil
1496,serra do cipo,grupo,o dia que a terra parou,6c/+,Brazil
1497,serra do cipo,grupo,olho de tandera,8a+/8b,Brazil
1498,serra do cipo,grupo,olho do observador,6c+,Brazil
1499,serra do cipo,grupo,perseguidos,6c/+,Brazil
1500,serra do cipo,grupo,poltergeist,8b+,Brazil
1501,serra do cipo,grupo,pressao na oposicao,7c+,Brazil
1502,serra do cipo,grupo,projeto de vida,8b+/8c,Brazil
1503,serra do cipo,grupo,protecoes e um segredo,7b,Brazil
1504,serra do cipo,grupo,psicose,7c+,Brazil
1505,serra do cipo,grupo,queimando tudo,7a+/7b,Brazil
1506,serra do cipo,grupo,rasta revolution,6c/+,Brazil
1507,serra do cipo,grupo,rei do torresmo,6b+/6c,Brazil
1508,serra do cipo,grupo,salsa punk,6c+/7a,Brazil
1509,serra do cipo,grupo,sem compromisso,6c,Brazil
1510,serra do cipo,grupo,sequelados,7c,Brazil
1511,serra do cipo,grupo,seu vilmar,6c,Brazil
1512,serra do cipo,grupo,sinos de aldebaran,7b+/7c,Brazil
1513,serra do cipo,grupo,sociedade secreta,7b+,Brazil
1514,serra do cipo,grupo,soldado de marmore,5a+,Brazil
1515,serra do cipo,grupo,sombras flutuantes,7c+/8a,Brazil
1516,serra do cipo,grupo,sonho de consumo,7b+/7c,Brazil
1517,serra do cipo,grupo,super herois,8b,Brazil
1518,serra do cipo,grupo,tiamat,7b/+,Brazil
1519,serra do cipo,grupo,tio sika,7a+,Brazil
1520,serra do cipo,grupo,vagabundos nutridos,6b/+,Brazil
1521,serra do cipo,grupo,via dagem,5a+,Brazil
1522,serra do cipo,grupo,via de blair,6b+/6c,Brazil
1523,serra do cipo,grupo,vingador,7a+/7b,Brazil
1524,serra do cipo,primeiro setor,charuto rasta,6c/+,Brazil
1525,serra do cipo,primeiro setor,gardenias,6c+,Brazil
1526,serra do cipo,primeiro setor,o p ce ve,7b,Brazil
1527,serra do cipo,primeiro setor,sete vidas,7b,Brazil
1528,serra do cipo,rock master,anjo negro,6b+/6c,Brazil
1529,serra do cipo,rock master,branquiara,6c/+,Brazil
1530,serra do cipo,rock master,elvis preza,5c,Brazil
1531,serra do cipo,rock master,faixa branca,7b+,Brazil
1532,serra do cipo,rock master,fuga do diedro,7b+/7c,Brazil
1533,serra do cipo,rock master,guaicurus,7a,Brazil
1534,serra do cipo,rock master,lunaticos,7a+,Brazil
1535,serra do cipo,rock master,magia branca,7a+/7b,Brazil
1536,serra do cipo,rock master,mate leao,6a+/6b,Brazil
1537,serra do cipo,rock master,no mas,6c/+,Brazil
1538,serra do cipo,rock master,oiapoque,6b+/6c,Brazil
1539,serra do cipo,rock master,paranaue,7a,Brazil
1540,serra do cipo,rock master,piedra parada,6b+,Brazil
1541,serra do cipo,rock master,por do sol,6c/+,Brazil
1542,serra do cipo,rock master,rock junior,6b/+,Brazil
1543,serra do cipo,rock master,roots setter,7a/+,Brazil
1544,serra do cipo,rock master,salsalito,7a/+,Brazil
1545,serra do cipo,rock master,terraqueos,7a/+,Brazil
1546,serra do cipo,sombras,amor e sexo,7b/+,Brazil
1547,serra do cipo,sombras,fissurados,6b+/6c,Brazil
1548,serra do cipo,sombras,hora do pesadelo,7c+,Brazil
1549,serra do cipo,sombras,paranoia,6c+,Brazil
1550,serra do cipo,sombras,porque nao eu,6b+/6c,Brazil
1551,serra do cipo,sombras,psicose,7c,Brazil
1552,serra do cipo,sombras,queimando tudo,7a+,Brazil
1553,serra do cipo,sombras,rei arthur,7a,Brazil
1554,serra do cipo,sombras,sociedade secreta,7b+/7c,Brazil
1555,serra do cipo,sombras,tarzan,7a,Brazil
1556,serra do cipo,sombras,via do fei nome,6c+/7a,Brazil
1557,serra do cipo,vale da perseguida,androide,7a+,Brazil
1558,serra do cipo,vale da perseguida,antes tarde do que nunca,7a+,Brazil
1559,serra do cipo,vale da perseguida,beco diagonal,6b+/6c,Brazil
1560,serra do cipo,vale da perseguida,boneca de pano,7b+,Brazil
1561,serra do cipo,vale da perseguida,chorrera musical,6c,Brazil
1562,serra do cipo,vale da perseguida,cinco mil euros,6c,Brazil
1563,serra do cipo,vale da perseguida,entre as pernas da perseguida,7a+,Brazil
1564,serra do cipo,vale da perseguida,gnomo verde,6c+,Brazil
1565,serra do cipo,vale da perseguida,legalize ja,6b+,Brazil
1566,serra do cipo,vale da perseguida,oito oito,6b+,Brazil
1567,serra do cipo,vale da perseguida,sofrencia,7a+,Brazil
1568,serra do cipo,vale da perseguida,ta esperando o que,7b/+,Brazil
1569,serra do cipo,vale da perseguida,tio sika,7a/+,Brazil
1570,serra do cipo,vale da perseguida,vai mane,7a,Brazil
1571,serra do cipo,vale de blair,bomba nenem,7c,Brazil
1572,serra do cipo,vale de blair,brinquedo assassino,7c,Brazil
1573,serra do cipo,vale de blair,chai,7b/+,Brazil
1574,serra do cipo,vale de blair,dez almas,7b,Brazil
1575,serra do cipo,vale de blair,discrepancia,7c+/8a,Brazil
1576,serra do cipo,vale de blair,dulce amargo,7a,Brazil
1577,serra do cipo,vale de blair,o quinto elemento,7b+,Brazil
1578,serra do cipo,vale de blair,primeiros passos,7a+/7b,Brazil
1579,serra do cipo,vale de blair,segredo de blair,6b/+,Brazil
1580,serra do cipo,vale de blair,silencio dos inocentes,7a+/7b,Brazil
1581,serra do cipo,vale de blair,solsticio de inverno,6c/+,Brazil
1582,serra do cipo,vale de blair,sutra,6b+,Brazil
1583,serra do cipo,vale de blair,via de blair,6b+/6c,Brazil
1584,serra do cipo,vale zen,antes da juana,6b+/6c,Brazil
1585,serra do cipo,vale zen,arco do poder,8a+/8b,Brazil
1586,serra do cipo,vale zen,arco peleado,7c,Brazil
1587,serra do cipo,vale zen,ataque sovietico,7c/+,Brazil
1588,serra do cipo,vale zen,avenida brasil,6b/+,Brazil
1589,serra do cipo,vale zen,avenida das torres,6c,Brazil
1590,serra do cipo,vale zen,depois da maria,6c,Brazil
1591,serra do cipo,vale zen,ensino fundamental,5,Brazil
1592,serra do cipo,vale zen,estriquinada,5c+,Brazil
1593,serra do cipo,vale zen,flash black,6b+/6c,Brazil
1594,serra do cipo,vale zen,gigante pela propria natureza,6b+/6c,Brazil
1595,serra do cipo,vale zen,jequitiba,6c,Brazil
1596,serra do cipo,vale zen,o poder do nirvana,7b+/7c,Brazil
1597,serra do cipo,vale zen,olho de cristal,6c/+,Brazil
1598,serra do cipo,vale zen,operario padrao,7b,Brazil
1599,serra do cipo,vale zen,opiniao publica,7b/+,Brazil
1600,serra do cipo,vale zen,pernalonga,6b+,Brazil
1601,serra do cipo,vale zen,rarefeito,7b+/7c,Brazil
1602,serra do cipo,vale zen,sansao,6b+/6c,Brazil
1603,serra do cipo,vale zen,se nao matar engorda,6c/+,Brazil
1604,serra do cipo,vale zen,senhores da verdade,6b+/6c,Brazil
1605,serra do cipo,vale zen,sob pressao,7b/+,Brazil
1606,serra do cipo,vale zen,tequila sexo e marijuana,7c,Brazil
1607,serra do cipo,vale zen,tratamento de choque,7c+,Brazil
1608,sete lagoas,bloco da carinha,nudeis e baum demais,7b/+,Brazil
1609,sete lagoas,bloco da carinha,segredo das aguas,6b+/6c,Brazil
1610,sete lagoas,intermediario,anos se foram,6b+/6c,Brazil
1611,sete lagoas,intermediario,aqui se faz aqui se paga,6b+/6c,Brazil
1612,sete lagoas,intermediario,aranha sai de mim,6a/+,Brazil
1613,sete lagoas,intermediario,boca de alicate,7a,Brazil
1614,sete lagoas,intermediario,buraco negro,5c+,Brazil
1615,sete lagoas,intermediario,inoxidavel,6b+/6c,Brazil
1616,sete lagoas,intermediario,metamorfose da buterfly,6b/+,Brazil
1617,sete lagoas,intermediario,nas profundezas do armario,5b+,Brazil
1618,sete lagoas,intermediario,onibus de pobre,6a,Brazil
1619,sete lagoas,intermediario,perdidos na noite,7a,Brazil
1620,sete lagoas,intermediario,quase perfeito,5c,Brazil
1621,sete lagoas,intermediario,ressaca,6b,Brazil
1622,sete lagoas,intermediario,sei se vou sei se fico,7a,Brazil
1623,sete lagoas,intermediario,tudo nosso,7a,Brazil
1624,sete lagoas,segundo andar,barceloneta,7c,Brazil
1625,sete lagoas,segundo andar,cavernosa,7a,Brazil
1626,sete lagoas,segundo andar,herculoides,7a+,Brazil
1627,sete lagoas,segundo andar,sucessores de todacuri,7c/+,Brazil
1628,sete lagoas,setor,dupla dinamica,7a+,Brazil
1629,sete lagoas,setor,felomonio,6b+/6c,Brazil
1630,sete lagoas,setor,kareka,6a+/6b,Brazil
1631,sete lagoas,tetos,felomonio,6b+/6c,Brazil
1632,sitio do rod,grupo,atreta do climbing,6b+,Brazil
1633,sitio do rod,grupo,catapulta,7c/+,Brazil
1634,sitio do rod,grupo,decapitados,7b,Brazil
1635,sitio do rod,grupo,enganaram o cabo,6,Brazil
1636,sitio do rod,grupo,gaybous in the laipous,6c,Brazil
1637,sitio do rod,grupo,pescoco de peixe,6b+/6c,Brazil
1638,sitio do rod,grupo,power katronca,7a+/7b,Brazil
1639,sitio do rod,grupo,segunda sem lei,6b+,Brazil
1640,sitio do rod,grupo,tente outra vez,6c,Brazil
1641,sitio do rod,setor,paseo,6c+,Brazil
1642,sitio do rod,setor,sai do chao,6b+/6c,Brazil
1643,terra ronca,thailandia,santuario,6c/+,Brazil
1644,terra ronca,thailandia,tonsai,7a,Brazil
1645,torres,farol,maldicao das brocas,6,Brazil
1646,urca,babilonia,diedro do pegasus,5,Brazil
1647,urca,face norte,mane garrincha,6b+/6c,Brazil
1648,urca,face norte,yuri gagari,6c+,Brazil
1649,urca,totem,cacoete,7a,Brazil
1650,vale das cruzes,visconde de maua,afrodite,7b,Brazil
1651,vale das cruzes,visconde de maua,avescruz,7a/+,Brazil
1652,vale das cruzes,visconde de maua,bicho grilo,7a,Brazil
1653,vale das cruzes,visconde de maua,cruz credo,7b+/7c,Brazil
1654,vale das cruzes,visconde de maua,cruzadinha,7a/+,Brazil
1655,vale das cruzes,visconde de maua,das cruzes,6b+/6c,Brazil
1656,vale das cruzes,visconde de maua,entre a cruz e a espada,7a+/7b,Brazil
1657,vale das cruzes,visconde de maua,marcio bertuci,7b,Brazil
1658,vale das cruzes,visconde de maua,paz e amor,6c/+,Brazil
1659,vale das cruzes,visconde de maua,preguica,7a,Brazil
1660,vale das cruzes,visconde de maua,riponga,7a/+,Brazil
1661,vale das cruzes,visconde de maua,samba,7b+/7c,Brazil
1662,vale das cruzes,visconde de maua,santo daime,7a+/7b,Brazil
1663,vale das cruzes,visconde de maua,via crucis,6c+,Brazil
1664,visual das aguas,sombra,agua mole,5,Brazil
1665,visual das aguas,sombra,agua que passarinho nao bebe,6b/+,Brazil
1666,visual das aguas,sombra,agua seca,5,Brazil
1667,visual das aguas,sombra,coisa verde,6,Brazil
1668,visual das aguas,sombra,cucaracha borracha,6b/+,Brazil
1669,visual das aguas,sombra,lilo,6,Brazil
1670,visual das aguas,sombra,smurf nao faz,6a/+,Brazil
1671,visual das aguas,sombra,so pra tirar a zica,6a/+,Brazil
1672,visual das aguas,sombra,star,5b+,Brazil
1673,visual das aguas,sombra,via da raiz,5c+,Brazil
1674,chilcas,cubo,cabro culiao,6a+/6b,Chile
1675,chilcas,cubo,doble discurso,7c+,Chile
1676,chilcas,cubo,don nadie,7b/+,Chile
1677,chilcas,cubo,hazme si puedes,7b/+,Chile
1678,chilcas,cubo,kamadi,7c/+,Chile
1679,chilcas,cubo,menjunje,6c/+,Chile
1680,chilcas,cubo,no puedor,7b+,Chile
1681,chilcas,cubo,pajeros en su tinta,6b,Chile
1682,chilcas,cubo,pata del diablo,7c,Chile
1683,chilcas,cubo,principicio,6c,Chile
1684,chilcas,cubo,pura puntita,8a+/8b,Chile
